##name	Unified Dentistry Dictionary
##sourceLang	English
##targetLang	Arabic
##bgl_defaultCharset	cp1252
##bgl_sourceCharset	cp1252
##bgl_targetCharset	cp1256
##bgl_defaultEncoding	cp1252
##bgl_sourceEncoding	cp1252
##bgl_targetEncoding	cp1256
##sourceCharset	UTF-8
##targetCharset	UTF-8
##utf8Encoding	
##spellingAlternatives	
##caseSensitive	
##bgl_middleUpdated	2004/10/23, 16:48
##author	k_hm@gawab.com
##email	k_hm@gawab.com
##description	All words are from Dentistry Dictionary of World Health Organization\n\nk_hm@gawab.com\nSyria, Latakia, 2004
##browsingEnabled	
##bgl_creationTime	2004/10/23, 16:36
8EAF66FD.bmp	File: 8EAF66FD.bmp
B|Bs	boron<BR>رمز البور , ب; B<BR><BR>barn<BR>رمز البارْن , وحدة قياس المساحات الدقيقة وتعادل 10 قوة -28 سنتي متراً مربعا
Ba|Bas	barium<BR>رمز البارْيوم , با; Bail
Bact.|Bact.s	bacterium<BR>مختصر جُرْثومَة
Bacteroidaceae|Bacteroidaceaes	العَصَوانِيَّات , فَصيلَةٌ مِنَ الجَراثيم
Bacteroides oralis|Bacteroides oralises	العَصَوانِيَّةُ الفَمَوِيَّة
Baker's velum|Baker's velums	شِراعُ يبكر , في الحنك المشقوق
Bartholin's duct|Bartholin's ducts	ductus sublingualis major<BR>قَناةُ بَارتولين , القَناةُ تَحْتَ اللِّسانِيَّةِ الكَبيرَة
Bauhin's glands|Bauhin's glandses	glandulae linguales anterior<BR>غُدَّةُ بوان , الغُدَدُ اللِّسانِيَّةُ الأَمامِيَّة
Be|Bes	beryllium<BR>رمز البِرِيلْيُوم , بير; Be
Beclard's triangle|Beclard's triangles	مُثَلَّثُ بكلارد , تحت اللسان
Bednar's aphtha|Bednar's aphthas	قُلاعُ بِدْنَار , عند الرضع
Begg appliance|Begg appliances	طَبيقَةُ بيغ , لتقويم الأسنان
Begg technique|Begg techniques	طَريقَةُ بيغ , لتقويم الأسنان
Behcet's disease|Behcet's diseases	داءُ بَهْجَتْ , الْتِهابُ أَوعِيَةِ العَينِ والفَم
Bennett angle|Bennett angles	زاوِيَةُ بِينيت , فِي الفَكّ
Bennett movement|Bennett movements	حَرَكَةُ بِينِّيت , حَرَكَةُ الفَكِّ الجانِبِيَّة
Bezold's perforation|Bezold's perforations	ثَقْبُ بيزولد , ثقب السطح الداخلي للعظم الخشائي
Bi|Bis	bismuth<BR>رمز البِزْموت , بز; Bi<BR>سابقة بمعنى ثُنائيّ؛مُزْدَوِج
Bib|Bibs	bibe<BR>مختصر إِشْرَبْ<BR>أشْلاَءُ الكُرَيَّاتِ الحُمْر , فِي المَلارْيا , صَدْرِيَّة<BR>
Bimler appliance|Bimler appliances	طَبيقَةُ بيملر , لتقويم الأسنان
Black's crown|Black's crowns	تاجُ بلاك , تاج مختلط ذو وجه خزفي
Black's cutting instruments|Black's cutting instrumentses	أَدَواتُ بلاك القاطِعَة
Blair-Brown procedure|Blair-Brown procedures	إِجْراءاتُ بليربراون , لِرَأْبِ الشَّفَةِ المَشْقوقَة
Blandin's|Blandin'ses	ganglion submandibulare<BR>عُقْدَةُ بلاندن , العُقْدَةُ تَحْتَ الفَكِّ السُّفْلِيِّ
Blandin's glands|Blandin's glandses	glandulae linguales anteriores<BR>غُدَدُ بلاندن , الغُدَدُ اللِّسانِيَّةُ الأَمامِيَّة
Bochdalek's ganglion|Bochdalek's ganglions	plexus dentatus superior<BR>عُقْدَةُ بوكدالك , الضَّفيرَةُ المُسنَّنَةُ العُلْوِيَّة
Bohn nodules|Bohn noduleses	عُقَيْداتُ بون , كُيَيسات اشتمالية في حنك الوليد
Boley gauge|Boley gauges	مقياسُ بُولِي , لإجراءِ القياساتِ داخلَ الفم
Bolton plane|Bolton planes	مُسْتَوَى بُولتون
Bonwill triangle|Bonwill triangles	مُثَلَّثُ بونول , في الفك
Brackett's probes|Brackett's probeses	مَسابيرُ براكيت , لِنَواسيرِ الأَسْنان
Brucella|Brucellas	البروسيلَة , جِنْسُ جَراثيم من فصيلة البروسيلات
Buck knife|Buck knifes	سِكِّينٌ شَبِيْهَةٌ بالحَرْبَة , مِبْضَعٌ لِلقَطْعِ بَينَ الأَسْنان
Burton's line|Burton's lines	حافَةُ بيرتون , حافة رَصاصِيَّة
C|Cs	الكالورِي الكَبير , C , رمز الكَرْبون , ك: C<BR>
C banding|C bandings	الاِسْتِشْرَاطُ C
C.N.|CN	cras nocte<BR>مختصر غَداً لَيلا
CAD|CADs	coputer aided design<BR>تَصْميمٌ بمَعونَةِ الحَاسوب
CAM|CAMs	coputer aided manufacturing<BR>مختصر تَصْنيعٌ بمَعونَةِ الحاسوب
CAT|CATs	computerized axial tomography<BR>مختصر تَصْويرٌ مَقْطِعِيٌّ مِحْوَرِيٌّ مُحَوسَب
CAT scan|CAT scans	تَفْريسَةٌ مَقْطَعِيَّةٌ مِحْوَرِيَّةٌ مُحَوسَبَة
CAT scanning|CAT scannings	computerized axial tomography scanning<BR>تَفَرُّسٌ مَقْطَعِيٌّ مِحْوَرِيٌّ مُحَوسَب
CELO|CELOs	chicken embryo lethal orphan<BR>مختصر الفَيْروسُ الفاتِكُ بجَنِينِ الدَّجاج
CK|CKs	creatine kinase<BR>مختصر كيناز الكِرْياتين (إنزيم)
CO|COs	رمز أُحادي أُكْسيدِ الكَرْبون<BR>رمز الكوبالْت , كو؛ Co
CO2|CO2s	رمز ثُنائي أُكْسيدِ الكَرْبون
CRP|CRPs	C-reactive protein<BR>مختصر البْروتين المُتَفاعِلُ C
CT scanning|CT scannings	تَفَرُّسٌ مَقْطَعِيّ مُحَوسَب
Ca|Cas	calcium<BR>رمز الكالْسُيوم , كا; Ca
Cal.|Cal.s	large calorie<BR>مختصر كالوري كَبِيْر<BR><BR>small calorie<BR>مختصر كالوري صَغِيْر
Calef|Calefs	calefac<BR>يُدَفَّأْْ (صيدلة)
Campylobacter|Campylobacters	العَطيفَة , جِنْسٌ من الجَراثيمٍ السلبية الغرام
Candida albicans|Candida albicanses	المُبْيَضَّةُ البَيْضَاء , جنس من الفطريات الناقصة
Cap.|Cap.s	capi at<BR>مختصر يُؤْخَذْ (أدوية)
Cape Town prosthesis|Cape Town prosthesises	بِدْلَةُ كيب تاون
Capnocytophaga gingivalis|Capnocytophaga gingivalises	السُّخامِيَّةُ اللِّثَوِيَّة , من الجراثيم
Carabelli cusp|Carabelli cusps	شُرْفَةُ كارابيلِّي
Carabelli tubercle|Carabelli tubercles	حُدَيبَةُ كارابيلي , على الطاحنة العلوية عند القوقازيين
Carborundum|Carborundums	سامور , مُرَكَّبٌ يَلِي الماسَ في القَساوَة
Carborundum disc|Carborundum discs	قُرْصٌ سامورِيّ
Carborundum disk|Carborundum disks	قُرْصٌ سامورِيّ
Carborundum point|Carborundum points	رَأْسٌ سامورِيّ
Carborundum wheel|Carborundum wheels	دولاَبٌ سامورِيّ
Cath.|Cath.s	cathartic<BR>مختصر مُسْهِلٌ شَدِيْدٌ
Cd|Cds	Cadmium<BR>رمز الكادميوم , كد: Cd<BR><BR>candela<BR>رمز القنديلة
Cel.|Cel.s	celsius<BR>مختصر دَرَجَةُ الحَرارَةِ السِّلْزِيَّة
ChE|ChEs	cholinesterase<BR>مختصر إنزيم الكولين إستيراز
Chlamydia|Chlamydias	المُتَدَثِّرَة , جِنْسٌ مِنَ الجَراثيم السَّلبية الغرام
Ci|Cis	curie<BR>مختصر الكوري , Ci
Cib.|Cib.s	cibus<BR>مختصر طعام
Cinnamomum|Cinnamomums	القِرْفَة , نبات من الفصيلة الغارية
Cl|Cls	chlorine<BR>رمز الكلور , كل; Cl<BR><BR>centiliter<BR>رمز سنتي ليتر , سل
Clapton's line|Clapton's lines	خَطُّ كلابتون , خطٌّ لِثَوِيٌّ أَخْضَرُ في الانْسِمامِ النُّحاسِي
Clark's tongue|Clark's tongues	لِسانُ كلاَرْك , اللسان المشقوق في الزهري
Clostridium|Clostridiums	المِطَثِّيَّة , جراثيم إيجابية الغرام لَّاهوائية ذات أبواغ
CoA|CoAs	coenzyme A<BR>مختصر التَّميمُ الإِنْزيمِيُ A
Coct.|Coct.s	boiling<BR>مختصر غَلْي
Coffin split plate|Coffin split plates	صَفيحَةُ جَبيرَةِ بحسب كُوفين
Col.|Col.s	cola<BR>مختصر يُصَفَّى
Colat.|Colat.s	colatus<BR>مختصر مُصَفَّى
Colet.|Colet.s	coletur<BR>مختصر يُصَفَّى (صيدلة)
Collut.|Collut.s	collutorium<BR>مختصر مَضْمَضَة
Concis|Concises	concuss<BR>مختصر يُقْطَعْ
Cons.|Cons.s	conserva<BR>مختصر يُحْفَظْ
Cont.|Cont.s	contuses<BR>مختصر مصاب بكَدَمَة
Cont.rem.|Cont.rem.s	continuenter remedium<BR>مختصر يُسْتَمَرُّ عَلَى الدَّواء
Contin.|Contin.s	continuenter<BR>مختصر يُوَاصِل
Coq.|Coq.s	coque<BR>مختصر يُغْلَى
Coq.in s.a.|Coq.in s.a.s	coque in sufficiente aqua<BR>مختصر يُغْلَى في ماءٍ كاف
Coq.s.a.|Coq.s.a.s	coque secundum artem<BR>مختصر يُغْلَى جَيِّدا
Corrigan line|Corrigan lines	شريط كوريغان , في اللثة في التسمم بالنحاس
Cort.|Cort.s	cortex<BR>مختصر قِشْرَة
Corynebacterium|Corynebacteriums	الوَتَدِيَّة , جِنسُ جَراثيمٍ
Coschwitz'duct|Coschwitz'ducts	قَناةُ كُوشْفِيتز , فَوقَ سَطْحِ اللِّسان
Costen's syndrome|Costen's syndromes	مُتَلاَزِمَةُ كوستن , خلل وظيفة المفصل الصدغي الفكي
Coxiella|Coxiellas	الكُوكْسِيلَّة , جِنْسٌ مِنَ الريكْتسِيَّات
Cr|Crs	chromium<BR>رمز الكروم , كر; Cr
Crast.|Crast.s	crastinus<BR>مختصر للغَد
Crombie's ulcer|Crombie's ulcers	قَرْحَةُ كرومبي , في اللثة في الداء الزلاقي
Crozat appliance|Crozat appliances	طَبيقَةُ كرُوزات , لتقويم الأسنان
Cryer's elevator|Cryer's elevators	رافِعَةُ كرايَر
Crys.|Crys.s	crystal<BR>مختصر بِلَّورَة
Cuj.|Cuj.s	cujus<BR>مختصر مِنْ أَيّ
Cyath h.|Cyath h.s	cyathus<BR>مختصر مِلْءُ كَأْس
Cys|Cyses	cysteine<BR>مختصر السيستئين
Cys-cys|Cys-cyses	cystine<BR>مختصر السيستين
Cú|Cús	Centigrade<BR>رمز دَرَجَةِ الحَرارَةِ المِئَوِيَّة
D|Ds	deuterium<BR>رمز الدُّيوتريُوم , D<BR>دِلْتا , الحَرْفُ الرَّابِعُ من الألفباء الإِغريقية<BR><BR>dexter<BR>مختصر أَيمَن (كيمياء)
D E F|D E Fs	decayed extraction filled<BR>مختصر دليل نَخْرِو قَلْعِ و حَشْوِ ِالأَسْنانِ
D.|D	dose<BR>مختصر جُرْعَة
D. et s.|DETS	detur et signature<BR>مختصر يُعْطَى ويوقِّع
D.A.|DA	developmental age<BR>مختصر العُمُرُ النَّمائِيّ
D.D.S.|DDS	Doctor of Dental Surgery<BR>مختصر دكتور في جِراحَةِ الأَسْنان
D.D.Sc|DDSC	Doctor of Dental Science<BR>مختصر دكتور في عُلُومِ الأَسْنَان
D.O.B.|DOB	date of birth<BR>مختصر تاريخُ الميلاَد
DM|DMs	diastolic murmur<BR>مختصر نَفْخَةٌ انْبِساطِيَّةٌ
DMF rate|DMF rates	مُعَدَّلُ الأَسْنانِ المَنْخورَةِ و المَقْلوعَةِ و المَحْشُوَّة
Decub.|Decub.s	decubitus<BR>مختصر اسْتِلْقاء
Deg.|Deg.s	1.; degeneration 2.; degree<BR>دَرَجَة , مختصر تَنَكُّس<BR>
Dep.|Dep.s	depuratus<BR>مختصر مُنَقَّى
Deschamps' needle|Deschamps' needles	إِبْرَةُ دوشان , لربط الشرايين العميقة
Det.|Det.s	detur<BR>مختصر يُعْطَى
Det. in dup|Det. in dups	detur in duplo<BR>مختصر يُعْطَى الضِّعْفَيْن
Det.in 2 plo|Det.in 2 ploes	detur in duplo<BR>مختصر يُعْطَى الضِّعْفَيْن
Dieb.alt.|Dieb.alt.s	diebus alternis<BR>مختصر في يَومَينِ مُتَناوِبَين
Dieb.tert.|Dieb.tert.s	diebus tertiis<BR>مختصر كُلَّ ثالِثِ يَوم
Dilantin gingivitis|Dilantin gingivitises	الْتِهابُ اللِّثَةِ بالدِّيلانتين
Dist.|Dist.s	distilla<BR>مختصر يُقَطَّر
Div.|Div.s	divide<BR>مختصر يُقَسَّم
Dott gag|Dott gags	مُبَعِّدُ الفَكَّينِ لدُوت
Dr. P. H.|DRPH	Doctor in public health<BR>مختصر دُكْتورٌ فِي الصِّحَّةِ العُمومِيَّة
Drinker respirator|Drinker respirators	مِنْفاسُ درِينْكَر
Dubreuil-Chambardel syndrome|Dubreuil-Chambardel syndromes	مُتَلاَزِمَةُ دوبروي-شامبارديل , تسوس الأسنان الباكر
Dujarier's clasp|Dujarier's clasps	مِشْبَكَةُ دُوجارْيِيه , لتجبير كسور العقب
Dutch gold|Dutch golds	ذَهَبٌ هولَنْدِيّ , سَبيكَةُ النُّحاسِ والزِّنْك
Dx|Dxes	رمز التَّشْخِيْص
Dy|Dies	dysprosium<BR>رمز الديسبروسيوم , Dy; يس
E|Es	exa-<BR>رمز إيكزا , 10 قوة 18<BR>رمز الإبسيلون , الحَرْفُ الهِجائِيُّ الإِغْريقِيُّ الخامِس , رمز الإيتا , E , الحَرْفُ الهِجائِيُّ الإِغْريقِيُّ السَّابِع<BR><BR>رمز أَساسُ اللُّوغارِتْمِ الطَّبيعِيّ<BR><BR>electron<BR>رمز الإِلِكْتُرُون
Ejusd.|Ejusd.s	ejusdem<BR>مختصر مِنْ نَفْسِ النَّوع
Em.|EM	emmetropia<BR>مختصر سَواءُ البَصَر
Engstrom respirator|Engstrom respirators	مِنْفاسُ إيِنغستروم
Epstein pearls|Epstein pearlses	لَآلئُ إيبِشتاين , عند الوليد في الخط المتوسط للحنك
Erich arch bar|Erich arch bars	سِلْكُ إيريخ القَوسِيّ
Escherichia|Escherichias	الإِشْريكِيَّة , جِنْسُ جَراثيمٍ
Essig-type splint|Essig-type splints	جَبيرَةٌ من نَمَطِ إيسيغ
Exhib|Exhibs	exhibeatur<BR>مختصر يُعْطَى
F|Fs	fluorine<BR>مختصر الفاراد , رمز ف; F , الفلور<BR><BR><BR>femto-<BR>رمز الفيمتو , 10 قوة-15
F. h.|FH	fiat haustus<BR>مختصر يُعْمَلُ جَروعاً
F. p.|FP	fiat potio<BR>مختصر يُصْنَعُ شَراباً
F. pil.|FPIL	fiant pilulae<BR>مختصر يُصْنَعُ أَقْراصاً
FACEP|FACEPs	Fellow of the American College of Emergency Physicians<BR>مختصر زَميلُ الكُلِّيَّةِ الأَمْريكِيَّةِ لأَطِبَّاءِ الطَّوَارَئ
FACHA|FACHAs	Fellow of the American College for Hospital Administration<BR>مختصر زَميلُ الكَلِّيَّةِ الأَمْريكِيَّةِ لإِدارَةِ المَسْتَشْفَيات
FACHE|FACHEs	Fellow of the American College of Healthcare Executives<BR>مختصر زَميلُ الكُلِّيَّةِ الأَمْريكِيَّةِ لمُنَفِّذي الرِّعايَةِ الصِّحِّيَّة
Fe|Fes	iron<BR>رمز ح; Fe , الحَديد
Feb. dur.|Feb. dur.s	febre durante<BR>مختصر أَثْنَاءَ دَوْرُ الحُمَّى
Feleky's instrument|Feleky's instruments	أَداةُ فيلكي , لِتَدْليكِ البروسْتاتة
Fem. intern.|Fem. intern.s	femoribus internus<BR>مختصر في الجِهَةِ الغَائِرَة للفَخِذ
Fergusson's incision|Fergusson's incisions	شَقُّ فِرغُسون , شق لاستئصال الفك العلوي
Ferrein's ligament|Ferrein's ligaments	رِباطُ فيرَّان , القسم السميك الخارجي من محفظة المفصل الصدغي الفكي
Ferv.|Ferv.s	fervens<BR>مختصر يُغْلَى
Fl.|FL	fluid<BR>مختصر سَائِل
Fleischmann's follicle|Fleischmann's follicles	جُرَيبُ فلايشمان , في قاع الفم
Flor.|Flor.s	flores<BR>مختصر زُهُوْر
Fol.|Fol.s	folia<BR>مختصر أَوْرَاق
Forster's disease|Forster's diseases	داءُ فورستر , 1. تَضَخُّمُ الغُدَدِ الزُّهْمِيَّةِ في مُخاطِيَّةِ الفَمِ 2. تَعَظُّمُ السِّيساءِ الأَمامِيُّ الوَحْشِيُّ 3. الْتِهابُ المَشيمِيَّةِ الهالِيُّ المَرْ
Fosdick-Hansen-Epple test|Fosdick-Hansen-Epple tests	اخْتِبارُ فوسديك - هانسن - إبل , لتسوس الأسنان
Fr|Frs	Francium<BR>رمز فر: Fr , الفرانسيوم
Fract. dos.|Fract. dos.s	fracta dosi<BR>مختصر في جُرُعاتٍ مُجَزَّأَة
Franceschetti|Franceschettis	مُتَلاَزِمَةُ فرانتشيسكيتي , خلل تعظم الفك والوجه
Franceschetti-Jadassohn syndrome|Franceschetti-Jadassohn syndromes	مُتَلاَزِمَةُ فرانتشيسكيتي-ياداسون , خلل تعظم الفك و الوجه و الأطراف
Frankel appliance|Frankel appliances	طَبيقَةُ فرانْكِل
Freeman-Sheldon syndrome|Freeman-Sheldon syndromes	مُتَلاَزِمَةُ فريمان-شيلدون
Frust|Frusts	frustillatim<BR>مختصر بأََجْزاءٍ صَغيرَةٍ
Ft. pulv.|FTPULV	fiat pulvis<BR>مختصر يُعْمَلُ مَسْحوقاً
Fuchs position|Fuchs positions	وَضْعِيَّةُ فوكس , وضعية التصوير الشعاعي لقوس الوجنة
Fusobacterium|Fusobacteriums	المِغْزَلِيَّة , جِنْسٌ مِنَ الجَراثيم
G banding|G bandings	الاِسْتِشْرَاطُG
GB|GBs	governing body<BR>مختصر هَيئَةٌ رِئَاسِيَّة
GBR|GBRs	guided bone regeneration<BR>مختصر التَّجْدِيْدُ العَظْمِيُّ المُوَجَّه
GTH|GTHs	gonadotropic hormone<BR>مختصر الهُرْمونُ المُوَجِّهُ للغُدَدِ التََّناسُلِيََّة
Ga|Gas	gallium<BR>رمز الغاليوم , جا; Ga
Galton's delta|Galton's deltas	دِلْتا غالتُون , في بصمة الإصبع
Galv.|Galv.s	galvanic<BR>مختصر غَلْفانِيّ
Garg.|Garg.s	gargarisma<BR>مختصر غَرْغَرَة
Gel. quav.|Gel. quav.s	gelatina quavis<BR>مختصر في أيِّ نوعٍ من الهُلام (صيدلة)
Gilmer wiring|Gilmer wirings	إِسْلاَكُ غيلمر
Gilmer's splint|Gilmer's splints	جَبيرَةُ جلمر , للأسنان
Goldblatt's clamp|Goldblatt's clamps	مِلْقاطُ غُولْدبلاَتْ , للشريان الكلوي لتوليد ضغط تجريبي
Goldman-Fox knife|Goldman-Fox knifes	سِكِّينُ غولدمان فوكس , لِقَطْعِ نَسيجِ اللِّثَة
Goslee tooth|Goslee tooths	سِنٌّ غوسلي , سنٌّ اِصْطِنَاعِيّ
Gothic arch|Gothic arches	القَوسُ القوطِيَّة , في الفَكِّ العُلويّ
Gothic palate|Gothic palates	حَنَكٌ قوطِيّ
Grad.|Grad.s	gradation<BR>مختصر تَدْريجِيَّاً ; بِالتَّدْريج
Gram negative|Gram negatives	سَلْبِيُّ الغرام , في تلوين الجراثيم
Gram positive|Gram positives	إِيجابِيُّ الغرام , في تلوين الجراثيم
Guerin's fracture|Guerin's fractures	كَسْرُ غيران , في الفك العلويّ
Gunn's sign|Gunn's signs	عَلاَمَةُ غان , زوال الإطراق مع حركات الفك
Gunning's splint|Gunning's splints	جَبيرَةُ غانينك , للفك
Guttat.|Guttat.s	guttatim<BR>مختصر قَطْرَةً فَقَطْرَة (صيدلة)
H|Hs	hydrogen<BR>رمز الهدروجين , يد; H<BR><BR>hecto<BR>رمز السَّاعَة , رمز هِكْتُو , 10 قوة-2<BR>
H and E|H and Es	hematoxylin and eosin<BR>مختصر الهيماتوكسلين و اليوزين , مُلَوِّن نَسيجِيّ
H+|H+s	hydrogen ion<BR>رمز +H , أَيونُ الهِدْرُوجين<BR><BR>hydrogen ion concentration<BR>رمز التَّرْكيزُ الأَيونِيُّ للهِدْروجين (+H)
H. P.|HP	house physician<BR>مختصر طَبيبُ المُسْتَشْفَى
H. d.|HD	hora decubitus<BR>مختصر عِنْدَ النَّوم
H.E.D.|HED	Haut- Einheits- Dosis<BR>مختصر جُرْعَةُ وَحْدَةٍ جِلْدِيَّة , في الأَشِعَّة
HAA|HAAs	hepatitis associated antigen<BR>مختصر المُسْتَضَدُّ المُرافِقُ لالْتِهابِ الكَبِدِ
HANE|HANEs	hereditary angioneurotic edema<BR>مختصر وَذَمَةٌ وِعائِيَّةٌ عَصَبِيَّةٌ وِراثِيَّة
HAV|HAVs	hepatitis A virus<BR>مختصر فَيرُوسُ الْتِهابِ الكَبِدِ A
HB|HBs	hepatitis B<BR>مختصر الْتِهابُ الكَبِدِ B<BR><BR>hemoglobin<BR>رمز الهيمُوغلُوبين
HBV|HBVs	hepatitis B virus<BR>مختصر فَيروسُ الْتِهابِ الكَبِدِ B
HCG|HCGs	human chorionic gonadotropin<BR>مختصر مُوَجِّهَةُ الغُدَدِالتّناسُلِيَّة المَشيمائِيَّةُ البَشَرِيَّة
HCO|HCOs	health care organization<BR>مختصر مُنَظَّمَةُ الرِّعايَةِ الصِّحِّيَّة
HDCV|HDCVs	human diploid cell- rabies- vaccine<BR>مختصر لِقاحُ خَلاَيا الكَلَبِ الضِّعْفانِيَّةِ البَشَرِيّ
HDL|HDLs	high density lipoprotein<BR>مختصر البرُوتينُ الشَّحْمِيُّ المُرْتَفِعُ الكَثافَة
HEK|HEKs	human embryo kidney<BR>مختصر كُلْوَةُ الجَنِيْنِ البَشَرِيّ
HEL|HELs	human embryo lung<BR>مختصر رِئَةُ الجَنينِ البَشَرِيّ
HI|HIs	1. hemagglutination inhibition 2. health insurance<BR>مختصر التَّأْمينُ الصِّحِّيّ , مختصر تَثْبيطُ التَّراصِّ الدَّمَوِيّ<BR>
HIS|HISs	hospital information system<BR>مختصر نِظامُ اسْتِعْلاَماتِ المُسْتَشْفَى
HIV|HIVs	human immunodeficiency virus<BR>مختصر فَيروسُ العَوَزِ المَناعِيِّ البَشَرِيّ , فَيروسُ الإِيدز
