##name	A Dictionary of Alternative-Medicine Methods
##sourceLang	English
##targetLang	English
##bgl_sourceCharset	cp1252
##bgl_targetCharset	cp1252
##bgl_defaultEncoding	cp1252
##bgl_sourceEncoding	cp1252
##bgl_targetEncoding	cp1252
##sourceCharset	UTF-8
##targetCharset	UTF-8
##utf8Encoding	
##spellingAlternatives	
##caseSensitive	
##bgl_middleUpdated	2000/11/19, 14:46
##author	Jack Raso, M.S., R.D., Director of Publications, American Council on Science and Health
##copyright	<a href=http://www.canoe.ca/AltmedDictionary/home.html></a>
##email	raso@acsh.org
##description	The most comprehensive work on individual alt-med methods that has ever been available to the public. With an emphasis on theories, it succinctly describes well over 1,300 health-related methods - ranging alphabetically from abhyanga to Zulu Sangoma bones - that are medically non-mainstream in the Western Hemisphere.
##browsingEnabled	
##bgl_creationTime	2000/11/19, 10:19
8EAF66FD.bmp	File: 8EAF66FD.bmp
abhyanga	Ayurvedic "rejuvenating cure" that is a secondary part of panchakarma. Abhyanga is a "very complete massage" with a medicated ("herbalized") oil. Practitioners supposedly gear the medicated oil to one's "constitutional type" (see "Ayurvedic nutrition").
abjad	Sufi system of numerology.
aboukra	Purportedly, an ancient Egyptian "healing art" that strengthens and balances the body's "natural energy fields" and "meridians."
absent healing (absentee healing, distance healing, distant healing, remote healing, teleotherapeutics)|absent healing	1. Alleged treatment of a patient not in the practitioner's vicinity through magic, meditation, prayer, "spirit doctors," or telepathy. 2. A form of faith healing that supposedly involves the projection of "positive healing energy."
ACCESS (Access Energy Transformation)|ACCESS|Access Energy Transformation	"Energy technique" that supposedly works with the "creative force" to free it and connect it to the "Light" ("us"). Allegedly, Novian, a "Being of Light," channeled the method to Gary Douglas through the Russian monk Grigori Efimovich Rasputin (1872?-1916). ACCESS theory posits: (a) 32 "Bars," points on the head that are a means of allowing the flow of bodily "energies"; (b) a "Soul"; (c) "Implants," electrical devices (e.g., a "False Immune System") inserted in another lifetime and attached "electrically" to the Soul's "energy"; and (d) "Entities," disembodied beings or "thought forms." Purportedly, ACCESS removes "energetic blocks" at cellular and "etheric" levels and enables one to reclaim "awareness as an eternal being."
acro-sage	A "combination of massage, yoga, and gymnastics," according to an edition of the TV magazine Strange Universe UPN broadcast on November 29, 1996. Former circus performer Benjamin Marantz created the method. Apparently, it is a purported way to "reverse aging."
active imagery	Form of imagery (see below) that involves concentrating on a preselected image to control a particular symptom.
active ingredient	A product component responsible for an effect the product was designed to have.
Actualism (Actualism Lightwork, agni yoga, Fire Yoga, lightwork)|Actualism|Actualism Lightwork|Fire Yoga|agni yoga|lightwork	Stepwise form of yoga developed over a quarter-century by Russell Paul Schofield, a clairvoyant with doctorates in divinity, naturopathy, and psychology. It involves "the laying-on of lighted hands." Its theory posits a human "divine mind," whose "scope" is infinite, and ki (a human life force).
Actualism bodywork	Component of Actualism supposedly designed to assist awakening the body and its consciousness to the "indwelling Creator" and to the love of this alleged entity. It includes "nerve work," which purportedly helps to deepen one's enjoyment of "life-energies."
acu-ball pressure self-treatment	Form of self-applied acupressure characterized by the use of soft balls of solid rubber.
acu-diet (Dr. Bahr's acu-diet)|acu-diet	Subject of Dr. Bahr's Acu
acu-meridian energy transmission bodywork	Component of the Er Mei Qi Gong Therapy External Energy Diagnosis and Treatment system.
acu-point therapy	Mode of counseling psychology based partly on acupuncture theory and promoted by Mitchell J. Rabin, M.A.
Acu-Powder (Acupowder treatment)|Acu-Powder|Acupowder treatment	One of the "clinic services" offered by the School of Classical Taoist Herbology, in Manhattan (New York City). It involves application of a "remarkable" herbal powder to acupoints.
Acu-Stop 2000	"Acupressure method" promoted by mail in 1993. It was a purported sure-fire way to lose at least thirty pounds, fast, and without exercise, pills, or much willpower. Acu-Stop 2000 involved keeping an "acupressure-like device" of the same name in one's right ear for a few minutes daily. Allegedly, stimulation of this "ear piece": (a) stimulates "points" in the body that regulate appetite and (b) "suppresses their activity."
acu-yoga	Combination of self-applied acupressure and a group of yogic postures and stretches. It supposedly activates the points and "energy pathways" of acupuncture.
acupoint (acupuncture point, she xue)|acupoint|acupuncture point|she xue	Generally, any of an indefinite number of points on or near the surface of a human or other mammal that, allegedly, are susceptible to healthful activation and communicate with internal organs.
acupoint bloodletting	Form of bloodletting characterized by puncturing acupoints with needles. Its common usage reportedly has various purposes, including activation of blood, clearance of channels (meridians), and reduction of hotness.
acupressure (G-jo [GEE-joh])|acupressure	Any treatment that allegedly involves the surface stimulation of acupoints digitally, manually, or with tools held in the hand. Practitioners may be called "acupressurists." "G-jo" is Chinese for "first aid."
acupressure massage	Acupressure in the form of a massage (An Mo). Apparently, it is the equivalent of amma. Acupressure massage purportedly is usable to promote the flow of Qi (chi) through the "meridian system."
acupressure touch	Gentle form of acupressure.
acupuncture (acupuncture therapy, Zhenjiu)|Zhenjiu|acupuncture|acupuncture therapy	The practice of pricking or otherwise puncturing a living organism to relieve or eliminate disease, pain, or lethargy in that organism. Acupuncture typically involves inserting needles of various shapes into the skin with the purported aim of stimulating acupoints, which supposedly enable direct influence of the flow of Qi (chi). Practitioners may be called "acupuncturists" or "acupuncture therapists." Most forms of acupuncture are unnaturalistic. Neuro-electric acupuncture and New Scientific ElectroAcupuncture--and, apparently, osteopuncture--are naturalistic.
acupuncture anesthesia (acupuncture analgesia, acupuncture assisted anesthesia, anesthetic acupuncture)|acupuncture analgesia|acupuncture anesthesia|acupuncture assisted anesthesia|anesthetic acupuncture	Use of acupuncture to relieve pain during surgery wherein the patient is conscious, either in conjunction with or instead of analgesics or chemical anesthetics. It was introduced in 1958 in the People's Republic of China.
acupuncture cupping method	Combination of acupuncture and cupping.
acupuncture energetics (core acupuncture energetics)|acupuncture energetics|core acupuncture energetics	Practice of acupuncture with the intention of treating acupoints so that they "resonate" with "archaic pathways" of the "bodymind." It involves acupuncture imaging.
acupuncture imaging	Part of acupuncture energetics wherein the practitioner simultaneously palpates an acupuncture "zone" and describes it to the client in "energetic" terms. Joint focusing on "affected" zones supposedly enables channeling of the client's "true healing intention" to "appropriate" zones, which purportedly effects "bodymind integration."
Acuscope therapy (Electro-Acuscope therapy)|Acuscope therapy|Electro-Acuscope therapy	Form of energy medicine (vibrational medicine) that allegedly speeds healing of virtually any injury. Its centerpiece is the Acuscope (also called the Electro-Acuscope(TM)), a computerized device that purportedly balances the body's electrical current.
Acutherapy	Form of touch therapy developed by Jim Foster and taught by the Myotherapy Institute Research Center, in Salt Lake City, Utah. Foster reportedly discovered that gentle touching of specific areas of the body removed pain almost magically. Acutherapy purportedly uses the body's "reflex system" and "energy flows."
advanced dowsing	Radiesthesia without an "instrument" (e.g., a pendulum).
Advanced Energy Healing (Robert Jaffe Advanced Energy Healing)|Advanced Energy Healing|Robert Jaffe Advanced Energy Healing	Alleged "journey" into "higher realms" of understanding whereby one supposedly connects with one's "divine self." Taught by Robert T. Jaffe, M.D., D.D., the method encompasses aura analysis, the Awareness Release Technique, clairvoyant diagnosis, "magnetic/radiatory healing," "soul merging," and "third eye awakening."
Advanced Ingham Method(TM)|Advanced Ingham Method|TM	Comprehensive form of the Original Ingham Method.
advanced Kum Nye	Apparently, an alleged means of promoting confidence, power, and endurance through stimulation and transformation of bodily and mental "energies."
advanced pranic healing	Subject of a "serious reference work" of the same name, written by chemical engineer and "Grandmaster Pranic Healer" Choa Kok Sui. The method includes chakral pranic healing and color pranic healing.
advanced Rolfing	Form of Rolfing purportedly geared to clients who have undergone the basic Rolfing series of ten sessions.
African holistic health (African holistics, African holistic science, African medicine)|African holistic health|African holistic science|African holistics|African medicine	Subject of African Holistic Health, whose fourth edition was published in 1993. The paperback's author, herbalist and massage therapist Dr. Llaila [la-ee-la] O. Afrika, developed this ethnic variation of naturopathy. Its purported design is to treat the physical, mental, and spiritual causes of "dis-ease."
Agape Quest Program	Form of kinesiology (see below) that encompasses more than twenty "modalities," including acupressure and, apparently, Bach flower therapy and/or flower essence therapy. The program allegedly "unlock[s] blockages."
Agartha Personal Life Balancing Program (Agartha Program)|Agartha Personal Life Balancing Program|Agartha Program	Thirty-five-day audiotape program created by author Meredith Lady Young. Its purported design is to reduce stress and promote "complete health." Each of the seven "harmonic" tapes combines sounds reportedly "developed" to alter "energy currents" within specific chakras. These sounds supposedly "massage" chakras and thereby improve the flow of life force through the body.
Agni Dhatu Therapy(c) (Agni Dhatu, Samadhi Yoga)|Agni Dhatu|Agni Dhatu Therapy|Samadhi Yoga	"Hands-on" form of spiritual healing that purportedly enables the conscious to experience the "Super-Conscious" by lulling and healing the subconscious. Its theory posits "energies of bliss," "energies of joy," and "Psychic Energy Channels." Agni Dhatu Therapy includes "OMEGA Pattern Clearing work." Practitioner Cherry N. Manning has defined "agni dhatu" as "experiencing the limitlessness of your inner fires."
aikido	Spiritual discipline and self-defense method that uses grappling, throws, and "nonresistance" to debilitate opponents. The name "aikido" combines three Japanese words: ai ("union" or "harmony"), ki ("breath," "spirit" or "life force"), and do ("way"). Proponents translate aikido as "the way of unifying ki" or "the way of harmony with the spirit of the universe (or universal energy)." Morihei Ueshiba (1883-1969), a Japanese farmer and master martial artist, founded aikido sometime between 1922 and 1931, supposedly after a divine revelation. Ueshiba claimed supernatural power. (His surname is also spelled "Oyeshiba" and "Uyeshiba.") Practitioners may be called "aikidoists."
air pumping cupping method	Form of cupping that requires a suction device, such as an "air pumping cup."
AK/NOT program (Ferreri program)|AK/NOT program|Ferreri program	Combination of the Ferreri Technique and the Neural Organization Technique (NOT). "AK" stands for "applied kinesiology."
Akabane	Apparently, a form of acupuncture developed by Kobei Akabane. Akabane points are the terminal points of "meridians."
Alchemia	Form of channeling that allegedly involves activating "Universal Fifth Dimensional Energy."
Alchemia Breathwork	System that allegedly transforms "karmic situations" and, through "focused use" of the "Breath" and the life force, frees "suppressed energy." It includes Alchemia heart breath.
Alchemia(R) heart breath|Alchemia heart breath	Component of Alchemia Breathwork that practitioners reportedly use as an initial step toward discovering "energy blockages."
Alchemical Bodywork	Combination of Alchemical Hypnotherapy and various forms of bodywork. Its postulate is that "emotion" can become "stuck" in the body and is locatable.
Alchemical Hypnotherapy (Alchemical work)|Alchemical Hypnotherapy|Alchemical work	"Powerful transformative process" developed by David Quigley. Its purported design is to assist clients in working with their "Inner Guides" ("archetypes"). It apparently borrows from Ericksonian Hypnosis, Gestalt, Jungian psychology, NLP, psychosynthesis, regression therapy, shamanism, Transpersonal Hypnotherapy, and transpersonal psychology. Its theory posits a collective unconscious, "past-life memories" therein, "etheric plane communication," an "inner child," an "inner mate," and karma. Alchemical Hypnotherapy appears identical to, a variation of, or the successor to Transformational Hypnotherapy.
Alchemical Synergy(R)|Alchemical Synergy	Form of hypnotherapy whose purported goal is to develop the "optimum potential" of individuals by connecting them with their respective "inner master."
Alchemical weight management	Purported means of working with the subconscious causes of "weight release" and body image. It includes Emotional Clearing and inner child work.
Alexander Technique(R) (Alexander method, F.M. Alexander Technique(TM))|Alexander Technique|Alexander Technique(R)|Alexander method|F.M. Alexander Technique	A purported means of integrating one's mental, physical, and spiritual "aspects." According to its theory, maintaining alignment of the head, neck, and back leads to optimum overall physical functioning. Frederick Matthias Alexander (1869-1955), an Australian Shakespearean actor, developed the method at the turn of the century and wrote The Resurrection of the Body. Although his original purpose was to assist voice projection, Alexander concluded that faulty posture was responsible for diverse symptoms. He posited that habitual unbalanced movement affects the functioning of the entire body, implying that postures entail behavior patterns and that bad postural habits can distort one's personality. Alexander further posited that all proper bodily movements flowed from one basic movement, the maximum lengthening of the spine, which he termed the "primary control." He stated that, in a sense, his method embraced all religions, and he posited an "all-wise" invisible "Authority" within the "soul of man." Practitioners ("teachers") of the Alexander Technique manually touch various parts of the "student's" body and simultaneously repeatedly pronounce phrases that are key to the method.
Alliance method ("traditional" Reiki, Usui System of Natural Healing; called "Hayashi" in Japan)|Alliance method|Hayashi|Reiki|Usui System of Natural Healing	The Usui System of the Reiki Alliance; a form of Reiki training that traces to Dr. Chujiro Hayashi, a retired naval officer who became a student of Mikao Usui. Hayashi theory posits three levels of "Reiki energy."
Alpha Calm Therapy	Combination of guided imagery and Ericksonian Hypnosis. It purportedly can cause a freeing of "energy" from the subconscious.
Alphabiotic Alignment/Unification Process|Alphabiotic Alignment Process|Alphabiotic Unification Process	A "hands-on" procedure of Alphabiotics that proponents have described as a "necessary crutch." According to its theory, those who experience discomfort the first time they undergo "the Process" especially need to undergo it.
Alphabiotics	Brainchild of Dr. V.B. Chrane, who began practicing it in the 1920s near Abilene, Texas. His son, Dr. Virgil Chrane, Jr., founded Alphabiotics as a "profession" on December 28, 1971. Its theory posits a "lesser self," a "Greater Self," and "Life energy." Practitioners are called "alphabioticists." (See "Alphabiotic Alignment/Unification Process.")
Alternative 12 Steps	Nontheistic derivative of the Twelve Steps, expounded by Martha Cleveland, Ph.D., and "Arlys G." in The Alternative 12 Steps: A Secular Guide To Recovery (1992). Three of their "Steps" affirm "spiritual resources" or "spiritual energy."
alternative dentistry	Form of dentistry that encompasses hypnosis and self-applied acupressure and, apparently, aromatherapy. (See "holistic dentistry.")
alternative medicine	(alt-care, alternative care, alternative-complementary healthcare [ACH], alternative healing, alternative healing therapies, alternative health, alternative therapeutics, alternative therapies, alt-med, complementary and alternative medicine [CAM], complementary care, complementary health care, complementary medicine [CM], complementary practices, extended therapeutics, Fringe Medicine, holistic healing, holistic health, holistic medicine, Mind-Body-Spirit medicine, natural healing, natural health, natural medicine, New Age medicine, nonproven therapy [NPT], nonstandard medicine, unconventional medicine, unconventional therapies, unconventional therapy, unorthodox healing, unorthodox therapies, wholistic medicine): Broadly, any or all health-related methods and practices for which scientific evidence concerning safety and efficacy is lacking or largely contradictory. Related expressions include "innovative medicine," "integrated healthcare," "integrative medicine," "mind-body medicine," "New Medicine," and "planet medicine."
alternative nutrition (alternative nutritional treatments, alternative nutrition strategies, alternative nutrition therapies)|alternative nutrition|alternative nutrition strategies|alternative nutrition therapies|alternative nutritional treatments	An ill-defined group of methods that apparently encompasses Chinese herbal medicine, the Chinese System of Food Cures, and nutrient pharmaco-therapy--administration of specific micronutrients in pharmacologic doses.
Ama Deus	Reportedly, a system of healing, magic, and divination used for millennia by Guarani "shamen" in Brazil. The Guaranis are a South American Indian people.
Amanae transformational bodywork	Purportedly, a unique "Multi-dimensional healing process" that helps in "shifting out" trauma "held" in the body.
American macrobiotics	Approach to macrobiotics developed by Tonia Porter-Hugus.
amma (anma, General Massage, Pu Tong An Mo)|General Massage|Pu Tong An Mo|amma|anma	General form of Chinese Qigong massage. Its theory posits 361 "energy points" (tsubos). An means press, mo means rub, and an mo means massage. The purported goals of amma include relaxation, improvement of blood circulation, and prevention of illness.
AMMA Therapy(R)|AMMA Therapy	A derivative of amma and the alleged "grandparent of massage." Korean-born Tina Sohn developed AMMA Therapy in the 1960s. It involves bodywork, diet, vitamin supplements, and herbs. Supposedly, AMMA Therapy: uses "powerful energetic points" discovered by Sohn; treats the "physical body," "bio-energy," and the emotions; and frees the mind and spirit.
Amplified Energy Therapy	Form of energy healing (see "vibrational medicine") promoted by Richard Gordon. Its postulate is that people can learn to maneuver their "life-force energy" toward following the body's "innate intelligence."
ancient Christian magic	Group of amulet recommendations, recipes, and spells conveyed in a book of the same name. Apparently, the basis of this brand of magic is "ritual power."
Angel Chiropractic Care	"Wholistic approach" promoted by Dr. Steven B. Angel. It encompasses applied kinesiology, Bach flower therapy, biomagnetic therapy, chiropractic "techniques," CranioSacral Therapy, nutritional counseling, reflexology, and vibrational medicine.
angelic attunement	Apparently, an alleged means of "clearing energy blockages" in the "physical body" and of restructuring DNA.
angelic healing	Apparently, any form of channeling, intercessory prayer, meditation, or visualization that purportedly involves the therapeutic assistance of angels. Its postulate is that angels invisibly guide, protect, and heal people.
Annette Martin training	Program that borrows from the Edgar Cayce tradition (see "The Cayce Approach to Health and Healing"). Its focus is clairvoyant diagnosis.
anthroposophical medicine (anthroposophically-extended medicine, anthroposophical therapeutics)|anthroposophical medicine|anthroposophical therapeutics|anthroposophically-extended medicine	Medical phase of anthroposophy, the occult philosophy of Rudolf Steiner (1861-1925). Anthroposophical medicine, a purported "extension of practical medicine," encompasses curative eurythmy. According to anthroposophy, the human organism consists of a physical body, a vegetal "etheric" body, an animalistic "astral" or "soul" body, and an "ego" or "spirit." Anthroposophical "remedies" supposedly smooth the interaction of these components.
Ap-Bong Method	A mode of hand acupuncture that combines acupressure and acupuncture. It involves the fixing of small, thornlike pieces of metal on acupuncture points.
apitherapy (bee sting therapy, bee venom therapy)|apitherapy|bee sting therapy|bee venom therapy	Administration of honeybee stings to treat a wide variety of illnesses. Apitherapy allegedly "unleashes" the body's "healing power." According to one theory, the "energetics" of bees and their venom is key to the method.
apple diet (apple-cleansing regimen, apple-diet cleansing routine, apple-diet regimen, apple-diet therapy)|apple diet|apple-cleansing regimen|apple-diet cleansing routine|apple-diet regimen|apple-diet therapy	Alleged purificatory "reducing aid" inspired by the "readings" of "religious seer" Edgar Cayce (see "The Cayce Approach to Health and Healing"). The three-day regimen includes enemas and restricts food intake to raw apples (especially Delicious and Jonathan, and peeled unless they are organic), black coffee, and olive oil. Cayce recommended the diet for numerous ailments, including anemia, debilitation, and "subluxations."
applied kinesiology (AK, kinesiology)|AK|applied kinesiology|kinesiology	Elaborate system of ostensible diagnosis and treatment whose centerpiece is muscle testing (see below). Detroit chiropractor George J. Goodheart, Jr., developed the first AK procedure (the origin and insertion technique) in 1964. He theorized that muscle groups share "energy pathways" with internal organs and that, therefore, every organ dysfunction is discoverable in a related muscle. Testing muscles for relative strength and tone supposedly taps the body's "innate intelligence" and enables practitioners to detect specific dysfunctions. AK encompasses: "clinical nutrition"; CranioSacral Therapy; "dietary management"; homeopathy, including classical homeopathy; meridian therapy (see "Ching Lo"), especially acupressure and acupuncture; and reflexology.
aqua acupuncture (aqua acupuncture therapy, aquapuncture, the injection therapy)|aqua acupuncture|aqua acupuncture therapy|aquapuncture|the injection therapy	Form of acupuncture that involves the hypodermic injection of substances (e.g., vitamin preparations or liquid herbal extracts) at acupuncture points, purportedly to "stimulate" them by pressure from the injected substance.
archetypal psychology	Form of psychotherapy akin to theotherapy and advanced by Jungian analyst Jean Shinoda Bolen. Archetypal psychology focuses on myths as keys to self-knowledge.
Arhatic YogaSM (Arhatic Yoga System)|Arhatic Yoga System|Arhatic YogaSM	Syncretic form of yoga developed by Choa Kok Sui, an exponent of Kriyashakti, Pranic Healing, and pranic psychotherapy. Its purported design is to activate and align chakras, safely awaken "the 'sacred fires' of the body," and increase longevity. Its theory posits "golden energy," kundalini, and physical and spiritual "bodies." The Center for Pranic Healing, in New York City, defines "arhatic" as "a highly integrated human being equipped with very developed intuition, advanced mental powers, highly refined emotions and engaged in a great contribution to the Divine Plan."
Arica(R)|Arica	Spiritual movement founded by Oscar Ichazo in Arica, a city of northern Chile. It includes bodywork and various breathing and meditational "techniques." The Arica School was founded in New York in 1971.
Aroma Behavior Conditioning (ABC)|ABC|Aroma Behavior Conditioning	Combination of aromatherapy and NLP. The Myotherapy Institute Research Center (see "Acutherapy") offered a program in ABC but discontinued it before early June 1996.
aroma-spa therapy	Subject of a textbook of the same name (Anessence Inc., 1996), by massage therapist Anne Roebuck, of Toronto, Canada. Apparently, aroma-spa therapy is the practice of aromatherapy as a part of spa therapy, which Roebuck describes in the introduction as "therapeutic face and body treatments at a spa location."
aroma-tology	Form of aromatherapy that includes using essential oils to "re-form" character and to enhance spirituality. Prof. William Arnold-Taylor, an aromatherapist, coined the name "aroma-tology" in 1981.
aromatherapy (aromatic medicine, conventional aromatherapy, holistic aromatherapy)|aromatherapy|aromatic medicine|conventional aromatherapy|holistic aromatherapy	"Branch" of herbal medicine that centers on using fragrant substances, particularly oily plant extracts, to alter mood or to improve individuals' health or appearance. The alleged benefits of aromatherapy range from stress relief to enhancement of immunity and the unlocking of "emotions from past experiences." Although aromatherapy has ancient roots, proponents did not call it "aromatherapy" before the 1930s. The expression "aromatherapy" is an umbrella used by the cosmetics, fragrance, and alternative-medicine industries. It derives from the French word aromatherapie, coined by Rene Maurice Gattefosse, a French chemist whose book of the same name was published in 1928. After a lab explosion Gattefosse conveniently plunged his badly burned hand into a vat of lavender oil. He noticed how well it healed, and thus began the development of modern aromatherapy, which French homeopaths Dr. and Mme. Maury revived in the 1960s. <BR><BR>  In the aromatherapy industry the odorous substances of choice are essential oils (oils that are volatile, aromatic, and flammable) from flowers, fruits, grasses, leaves, roots, and wood resins. Manners of use of such oils include sniffing, ingestion, addition to bathwater, and application to the skin (typically with massage). One of aromatherapy's postulates is that essential oils have a "spiritual dimension" and can restore "balance" and "harmony" both to one's body and to one's life. One of its principles, the "doctrine of signatures," holds that a plant's visible and olfactory characteristics reveal its "secret" qualities. For example, because the configuration of the violet suggests shyness, aromatherapists hold that its scent engenders calmness and modesty. Some proponents have characterized essential oils as the soul or spirit of plants.
aromics(TM) (aromics(TM) program)|aromics|aromics program|aromics(TM) program	Combination of aromatherapy and NLP promoted in 1993 by Bill McMahan of Santa Ana, California. According to its theory, both smell and imagination ("mind power") are "senses," and one can "anchor" certain aromas to the "positive results" on which one focuses (e.g., weight control).
Artainment(TM)|Artainment	Component of The Human Ecology Program. It involves listening to New Age music on audiocassettes, compact discs, and/or music videos. The Artainment video titled "Freedom," an alleged supraliminal ("supersensory") experience, is the "foundation" of The Human Ecology Program. According to Artainment, music is one's "eternal friend."
arthritis	Inflammation of a joint or joints.
ASAT(TM) C.O.R.E. Counseling (ASAT C.O.R.E., C.O.R.E., C.O.R.E. Counseling)|ASAT C.O.R.E.|ASAT C.O.R.E. Counseling|C.O.R.E.|C.O.R.E. Counseling	Purported unique "approach to facilitation" promoted by the American Society of Alternative Therapists (ASAT(TM)), in Rockport, Massachusetts. The method allegedly heals people through "the ultimate means of all causation." Its theory posits an unlimited human capacity for "conscious creation of life." "C.O.R.E." stands for "Conscious, Ownership, Retrieval/Release and Engage." In 1996 or 1997, ASAT C.O.R.E. apparently replaced ASAT Transformational Counseling (see "Transformational Counseling").
Asian medicine	Group of "Eastern" methods that includes acupuncture, panchakarma, and shiatsu.
astanga yoga (Ashtanga Yoga, Raja Yoga)|Ashtanga Yoga|Raja Yoga|astanga yoga	Putative prototype of hatha yoga. It involves ujaya breathing (see "ujjayi"), which purportedly helps to purify the cells and organs of the body. The Sanskrit word "raja" means king.
Astara's healing science	Form of spiritual healing advanced by Astara, Inc., a neo-Christian, interfaith church founded in 1951 by Drs. Earlyne C. Chaney and Robert G. Chaney. Earlyne Chaney is the author of Initiation in the Great Pyramid, Lost Empire of the Gods, and at least six other books. Her academic titles include "Doctor of Divinity," "Doctor of Philosophy," and "Doctor of Humanities in Spiritual and Psychic Sciences." Robert Chaney is the author of The Power of Your Own Medicine (Astara, 1995) and at least ten other books. Astara's healing science apparently encompasses absent healing, crystal healing, mental visualizations, and "scientific prayer." Its theory posits "etheric contacts" and a "White Light" with "magnetic energies."
