##name	Pharmaceutical terms
##sourceLang	English
##targetLang	Chinese (S)
##bgl_defaultCharset	cp1252
##bgl_sourceCharset	cp1252
##bgl_targetCharset	cp936
##bgl_defaultEncoding	cp1252
##bgl_sourceEncoding	cp1252
##bgl_targetEncoding	cp936
##sourceCharset	UTF-8
##targetCharset	UTF-8
##utf8Encoding	
##spellingAlternatives	
##caseSensitive	
##bgl_middleUpdated	2004/07/16, 02:06
##author	Allen
##description	Names of diseases,Medical Glosaries, and More......A good pain-killer for you.
##browsingEnabled	
##bgl_creationTime	2003/11/03, 03:43
8EAF66FD.bmp	File: 8EAF66FD.bmp
Dysphagia	吞咽困难
Dysphonia	发声困难
Dyspnea	呼吸困难
Enterovirus	肠病毒
Epidemic Encephalitis	流脑
Epididymitis	副睪炎
Erectile Dysfunction|ED	男性勃起功能障碍
Erythemamultiforme	多形 性紅斑
Fell method	费尔氏疗法<BR>治疗麻醉药中毒及溺死的一种人工呼吸法
Felsen treatment	费尔森氏疗法<BR>直肠灌注氧气以治疗痢疾及溃疡性结肠炎
Gailliard syndrome	盖亚尔氏综合征
Gastroesophageal Reflux Disease	胃食管反流性疾病
Gastroparesis	胃轻瘫
Gaucher's disease	高雪氏症
German measles|rubella	风疹
Giant cell tumor	巨细胞瘤
Glaserian artery	格拉塞氏动脉 鼓前动脉。起源于咽升动脉，无分枝，分布至鼓室内壁。
Glaserian fissure	格拉塞氏裂岩鼓裂。正在颞骨下颌窝关节面后方横过的狭窄裂缝。有小动脉及鼓索神经通过。
Global Environmental Monitoring System	全球环境监测系统 GEMB
Golgi cell	高尔基氏细胞GoS
Gombart's reducing agent	龚巴特氏还原剂GRA
Gombart's reducing agent positive	戈姆巴特氏还原剂阳性 GRAY
Haplodermatitis	单纯皮炎
Haplomycosis	单孢子囊菌病
Health Ambassador	阴道子宫切开术
Health Ambassador Programme	健康大使计划
Health Care Assistant	健康服务助理
Health Care Assistant Clerk	健康服务助理文员
Health Care Assistant Scheme	健康服务助理计划
Health Care Needs Assessment	医疗护理需要评估
Health Information and Record Manager	医疗信息及记录经理
Health Services Research Committee	医疗服务研究委员会
Health Services Research Fund	医疗服务研究基金��
Healthy Eating Movement	健康饮食运动
Healthy Exercises for All	普及健体运动
Healthy Lifestyle Campaign	健康生活模式运动
Healthy Living into the 21st Century Campaign	健康生活新纪元运动
Helicobacter pylori	幽门螺旋菌
Helicobacter pylori£¬H.pylori	Helicobacter pylori，H.pylori
Hemia	疝气
Hemophilia	血友病
Hemorrhoids	痔疮
Henle's loop	亨利氏套
Hepatitis B Vaccination Programme	hepatitis C 丙型肝炎
Hereditary coproporphyria	遗传性紫质症
Holter test	心跳测试检查
Homocystinuria	同型脱氨酸尿症
Hospice Care Awareness Programme	认识善终服务计划
Hospital Administrator	院务主任
Hospital Authority Board	医院管理局大会
Hospital Authority[HA]	医院管理局〔医管局〕
Hospital Chief Executive	医院行政总监
Hospital Foreman	医院管工
Hospital Improvement Programme	医院改善计划
Hospital Master Control Development Plan	医院总控制发展计划
Hydrocele	阴囊积水
Hydrocephalus	水脑症
Hypermethioninemia	高甲硫胺酸血症
Hyperparathyroidism	副甲状腺功能亢进
Hypogonadism	性腺功能低下
Hypomnesia	记忆力减退
Hypothyroidism	甲状腺功能低下
Imperforate Anus	肛门闭锁
Iritis	虹膜炎
Jaborandi	毛果云香叶
Jaboulay amputation	雅布累氏截断术<BR><BR>又称雅布累氏手术。骨盆腹腔间截断术，包括半骨盆的下肢截肢术。
Jaccoud fever	雅库氏热<BR><BR>又称雅库氏分离性热。成人结核性脑膜炎所呈现之发热与徐缓不规则性脉搏的分离现象。
Jaccoud sign	雅库氏征<BR><BR>白血病患者于胸骨上切迹的主动脉隆起。
Jaccoud syndrome	雅库氏综合征<BR><BR>又称雅库氏关节炎。通常风湿热反复发作后形成慢性关节炎。因关节囊及肌腱的纤维化改变而导致关节畸形，类似类风湿性关节炎。关节疼痛且常出现风湿结节。
Jaccoud's dissociated fever	雅库氏分离热<BR><BR>脉搏缓慢不整的发热，见于成人结核性脑膜炎
Jackson sign	杰克逊氏征<BR><BR>又称休林斯·杰克逊（Hughlig Jackson）氏征。（1）心脏衰竭时，心搏数与脉搏数不相等。起因于心房纤颤。（2）气喘状哮喘。以耳置于接近气喘病人口腔时所听到的哮鸣状声音，气管或支气管有异物的病人亦可听到。（3）肺结核病灶部位之呼气音延长。
Jacob's ulce	雅各布氏溃疡
Jacobson sulcus	雅各布森氏沟
Ladd syndrome	莱德氏综合征<BR> <BR>十二指肠狭窄综合征，先天性十二指肠闭塞。可能是一种常染 色体隐性遗传疾病。表现为新生儿生后数小时或吃奶时剧烈呕 吐，婴儿上腹部膨隆。30%病例有黄疸。可用十二指肠空肠吻 合术或胃空肠吻合术治疗。预后与治疗时间及并发症有关。
Lade symptom	莱德氏症状 <BR>在水痘发疹14日前出现一种特别的下痢或软便
Ladendorff test	拉登多夫氏试验<BR> <BR>检有无血液。将待检液体先以愈创木酊后用桉叶油处理，若有 血液存在，此混合液上层变紫色，下层呈蓝色。
Ladin sign	莱丁氏征<BR> <BR>妊娠的一个体征。子宫在宫颈与宫体之交界处形成一个颈体环 。妊娠时在正中线触诊，触到此交界处呈现弹性环区，有波动 感，且随妊娠增大。
Laennec cirrhosis	拉埃内克氏肝硬化<BR><BR>又称门静脉性肝硬化、萎缩性门静脉性肝硬化、结节性肝硬化 。各种慢性弥温性肝炎或广泛的肝实质损害继续发展的结果。 临床表现主要有肝功能减退和门静脉高压所引起的脾肿大等。
Laennec's catarrh	拉埃奈克氏卡他
Laennec's cirrhosis	拉埃奈克氏硬化
Lahey operation	莱希氏手术<BR> <BR> 又称莱希氏法。腹会阴分期切除术。第1期手术与Rankin手术 相仿。第2期手术开始时先缝合耻骨上的瘘口，并围绕瘘孔周 围做下腹正中切口，将该段结肠自腹壁分离。其余步骤与Mile s氏手术相同。
Lain's disease	累恩氏病
Lakhani-Service method	拉-塞氏法<BR> <BR>一种蚊虫生命表计算法。适用于发育很慢、没有世代重叠的情 况。其特点是以存活率为指数，绘制幼虫各龄期及蛹的分布及 存活率曲线。根据曲线及有关数据制成横向生命表。
Lassa fever	拉萨热<BR>由Lassa病毒引起的急性、全身性传染病。可能是由飞沫吸入和传染物污染伤口而传染的。症状有疲倦、头痛、背部及四肢疼痛、喉炎及溃疡、发热及惊厥。重病的病人一般在症状出现10～14日内死亡，各器官均可受累。<BR>
Leishmaniosis	利什曼病
Leptospirosis	丝螺旋体病
Malta fever	马耳他热, 波状热
Maple syrup urine disease	楓糖尿症
Mediastinitis	纵隔炎症
Menetrier's disease	胃粘膜巨大肥厚症
Meningococcus	脑膜炎球菌
Menopause	更年期
Mitochondrial defect	粒腺体缺陷
Multiple sclerosis	多发性硬化症
Mutate	突变
Myasthenia Gravis|MG	重症肌无力
Mycobacterium tuberculosis	结核杆菌
Mycoplasma	支原体肺炎
Mycoplasma pneumonia	支原体肺炎
N.meninyitidis	脑膜炎奈瑟氏球菌
Nesidioblastosis	胰岛母细胞瘤
Nitroacetylglutamate  synthetase deficiency	乙醯穀胺酸合成 缺乏症
Noncyanotic CHD	非发绀型先天性心脏病
Nuel canal	纽尔氏管<BR>耳蜗内Corti器中一小管，即细胞间小管。
Omphalia	雷丸
Organic acidemias	有机酸血症
Osteoid osteoma	类骨质骨瘤
Osteolytic Malignancy	蚀骨性肿瘤
Osteoporosis-pseudogioma Syndrome	假性神经胶质瘤综合征
Osteosarcoma	骨肉瘤
Parvovirus	微小病毒属
Pemphigus	天庖瘡
Perifolliculitis	毛囊周炎
Peripheral neuropathy	周围神经病变
Pertussis	百日咳
Petechiae	瘀点，瘀斑
Poliovirus	脊髓灰质炎病毒
Postherpetic neuralgia|PHN	后遗神经痛
Prophage	前噬菌体
Psychogenic amnesia	心因性失憶症
Pulmonary tuberculosis	肺結核
Q-mitralvalveclosureinterval	Q-二尖瓣关闭间期Q-MVC
Quain's fattyheart|Quain's fatty heart	奎因氏脂肪心<BR>心脏脂肪变性。指大量脂肪沉积于心肌内或心肌外。
Quainfattyheart	心脏脂肪变性。指大量脂肪沉积于心肌内或心肌外。
Quakingmutation	奎金氏突变<BR>一种小鼠常染色体的隐性突变，产生髓磷脂缺乏的动物品系。
Raabe test	拉贝氏试验<BR> <BR> 检尿白蛋白。将尿滤至试管中，加1粒三氯醋酸结晶，其周围形成白色圈为白蛋白所致。
Randall sign	兰德尔氏征<BR><BR>孕妇女手浸冷水中呈过度反应，提示可能发生妊娠中毒症。
Rankin operation	兰金氏手术<BR><BR>又称兰金氏法。腹会阴分期切除术。第1期手术将乙状结肠在适当的位置切熠 ，其近切端自左下腹另一小切口引出腹壁外做人工肛门，远切端予以缝闭。至梗阻情况解除，全身情况好转，且创口已完全愈合后，再作会阴部乙状结肠直肠切除术。
Ranvier disk	朗维埃氏触觉盘<BR><BR>在表皮下盘状的神经末端。
Ranvier membrane	朗维埃氏膜<BR><BR>在真皮和表皮之间的一薄透明膜。
Ranvier motor points	朗维埃氏运动点<BR><BR>又称朗维埃氏点。在肌纤维内接近肌核处的神经轴突末梢微小的膨大点。
Ranvier nodes	朗维埃氏结<BR><BR>又称朗维埃绞环。有髓神经纤维的轴索的表面包有一层节段性的鞘，叫髓鞘。每一节段髓鞘是由一个Schwann细胞的胞质膜缠绕轴突的表面构成的。每两节髓鞘之间存在间隙，称Ranvier结，亦是相邻Schwann细胞间隙，便于轴膜内外离子交换，促进神经冲动的传导。
Ranvier plexus	朗维埃氏神经丛<BR><BR>丛基质紧接角膜前界膜下的部分。
Ranvier segment	朗维埃氏节<BR><BR>神经纤维在Ranvier结之间的髓鞘质。
Raoult law	拉乌尔氏定律<BR><BR>（1）溶液冰点。同型电解质溶解于待定溶液剂时，其冰点下降与溶质的克分子浓度成正比。（2）溶质降低挥发性溶剂的蒸气压等于该物质的克分子数乘以该物质在纯净状态下的蒸气压；当非挥发性电解质溶解于某溶剂时，该溶剂蒸气压的下降，等于溶质的克分子数乘以纯净溶剂的蒸气压。
Rh immune globulin	免疫球蛋白，猕猴免疫球蛋白RhIg
Rheumatic heart disease	风湿性心脏病
Ricket	佝偻病
SUBARACHNOID HEMORRHAGE	蜘蛛膜下腔出血
Sacro-iliac joints	荐肠关节处
Scarlet Fever	猩红热
Scrub typhus	恙虫病
Soft Tissue Cancer	软组织肉瘤
Subabdominal	腹下的
Swallowing Disorders	吞咽障碍
T cell chronic lymphocytic (leukemia)	慢性T淋巴细胞（白血病）<BR>TCCL
T lymphocyte-associated antigen	T淋巴细胞相关抗原 TLAA
Tabb method of myringoplasty	塔布氏鼓膜成形术<BR> <BR>用静脉作移植材料的鼓膜成形术之一。
Tacaiuma virus	塔卡厄马病毒
Taenzer's disease	泰泽氏病
Tait operation	泰特氏手术<BR> <BR>会阴裂伤手术之一。裂伤由一侧皮肤片缝合之手术。
Tetanus	破伤风
Trachoma	砂眼
Urea cycle disorders	尿素循環代謝障礙
Varicose	静脉曲张
Viral Hepatitis C	丙型肝炎
Wilson's disease	威爾森氏症
aaryngeal squamous carcinoma	喉鳞状细胞癌
abalienation	精神错乱
abarognosis|baragnosis	辨重不能
abarticulation	关节脱位
abasia	步行不能
abdominal hysterectomy	腹式子宫切除术
abdominal migraine	腹性偏头痛
abdominal sensory block	腹部感觉神经阻滞
abdominal-perineal resection	腹会阴切除术
abductor pollicis	拇展肌
abductor pollicis longus	拇长展肌
abeqithymia	太阳神经丛麻痹
abequose	马流产菌糖
abevacuation	排泄失常
abiatrophy	生活力缺失
abirritation	应激性减弱
ablepharia	无睑畸形
ablepharon	无睑畸形
ablepharus	无睑畸胎
ablepsia	盲，失明
ablutomania	清洗癖
abnormally patent eustachian	咽鼓管异常开放（症）
abortus	流产胎
abrasion	擦傷
abrism	相思豆中毒
abscess	脓肿
abscess of dental alveola	齿槽脓肿
absentia	失神
absolute neutrophil count	嗜中性细胞绝对计数
abulomania	意志缺失狂
acalcemia	缺钙血症
acalcicosis	缺钙症
acalculia	计算不能，失算症
acampsia	屈桡不能
acanthamebiasis	棘阿米巴病
acanthocephaliasis	棘头虫病
acanthocytosis	有棘红细胞增多症
acanthokeratodermia	角质肥厚
acantholysis	表皮松解症
acanthoma	棘皮瘤
acanthosis	棘皮症
acanthosis nigricans	黑（色）棘皮症
acanthrocytosis	棘红细胞增多症
acanthulus	无眦症
acapnia	缺碳酸血症
acaptosis	咽下不能症
acardia|acardiacus	无心畸胎
acardiotrophia	心脏萎缩
acariasis	壁虱病，螨病
acarodermatitis	螨性皮炎
acarophobia	螨恐怖
acatalasia	过氧化氢酶缺乏症
acatalepsia	诊断不明
acatamathesia	理解不能
acataphasia	连贯表意不能
acatharsy	排泄不能
acathetic	排泄失禁的，排泄障碍的
acathexia	排泄失禁
acathisia	静坐恐怖
acaulinosis	无茎真菌病
accelerated painless labor	快速无痛分娩
acedia	淡漠性抑郁症
acelosis	无腹畸形
acenesthsia	存在感觉缺失
acephalemia	头部血液缺乏
acephalia|acephalism	无头畸形
acephalobrachia	无头无臂畸形
achillobursitis	跟腱滑囊炎
achillodynia	跟腱痛
achlorhyria	胃酸缺乏
acholia	无胆汁症
acholuria	无胆色素尿
achondroplasty	软骨发育不全
achor	乳痂
achreocythemia	红细胞中血红蛋白缺乏
acute gonococcal urethritis	急性淋菌性尿道炎
acute inflammation	急性炎症
adenovirus	腺病毒
ageusia	味觉缺失
agnosia	失认
agraphia	失写［症］
akinesia	运动不能
akinetic seizure	无动性发作
allochesthesia	感觉定位不能
allochiria	感觉定侧不能
alternate hemiplegia	交替性瘫痪
alveolar	牙槽的
alveolus	<B>小泡</B>
amiculum	<B>小脑齿状核包膜</B>
amnesia	健忘症
ampulla	<B>小囊</B>
analeptic	苏醒剂; 复苏药; 回苏剂
analgesia	痛觉缺失
analgesic	鎮痛劑，止痛劑
anaphase	后期
anaphylaxis	过敏反应
anaspadiac	尿道上裂者
anaspadial	adj.尿道上裂的<BR>
anatomy	解剖學
anencephaly	无脑儿
angeitis|angitis	脉管炎
angiasthenia	血管无力
angiectasis	血管扩张
angiectomy	血管切除术
angina decubitus	卧位型心绞痛
angina pectoris	心绞痛
angioblast	成血管细胞
angiocardiography	心血管造影术
angiocardiopathy	心血管病
angiochondroma	血管软骨瘤
angiodermatitis	皮血管炎
angiolipoma	血管脂肪瘤
angioneuromyoma	血管神经肌瘤
angioparalysis	血管麻痹病
anorexia|loss of appetite	厌食
anterrograde Amnesie	前向健忘
aphthae	<B>小溃疡</B>
aplastic anemia	再生障碍性贫血
apoplexy	脑血管意外
appendicitis	阑尾炎
arteriarctia	动脉缩窄
arteriectasia	动脉扩张
arteriectomy	动脉切除术
arteriolospasm	小动脉痉挛
arteriomalacia	动脉软化
arteriometer	动脉口径计
arteriomyomatosis	动脉肌瘤病
arterionecrosis	动脉坏死
arterole	小动脉
ascopore	<B>小孔</B>
asthma	哮喘
astriction|constipation	便秘
astrocytoma	星形细胞瘤
atherosclerosis	动脉粥样硬化
atrioseptopecy	房间隔修补术
atriotome	心房切开刀
auriculotemporal	耳颞的
babesiasis	巴贝虫病
bacillary	杆菌的，杆菌状的
bacillary dysentery	杆菌性痢疾
bacillary sycosis	杆菌性须疮
bacillemia	杆菌血症
bacillosis|bacillary disease	杆菌病
backalgia	损伤性腰背痛
bacteremia	菌血症
bactericholia	菌胆汁症
bacterid	细菌疹
bacterinia	菌苗病
bacteriopheophytin	细菌脱镁叶绿素
bacteriophytoma	细菌性瘤
balanitis	龟头炎
barrenness	不孕症
bartholinian	前庭大腺的
bartholinitis	前庭大腺炎
bartonelliasis	巴尔通氏体病
barydynia	剧痛
baryencephalia	智力迟钝
barylalia	言语不清
baryodmia	嗅觉迟钝
baryodynia	剧痛
baryphonia	语声涩滞
barythymia	忧郁症
basal cell hyperplasia	基底细胞增生
basal cell hypoplasia	基底细胞发育不全
basaloma	基底细胞癌
basiarachnitis	颅底蛛肉膜炎
bathygastria|bathygastry	低位胃，胃下垂
battarism|battarismus	口吃
bdelygmia	恶心
bed-wetting	遗尿
bedlam|bedlamism	精神病
bedsore	褥疮
blear	烂的；烂眼睛的；轮廓模糊的
blear eye	边缘性眼睑炎
bleb	疱疹；大疱
bleeder	易出血者
bleeding	出血
bleeding esophageal varices	出血性食管曲张,BEV
bleeding of undetermined origin	不明原因的出血
blennadenitis	粘液腺炎
blennelytria	阴道粘膜炎
blennemesis	粘液呕吐
blennenteria	粘液性腹泻
blennisthmia	咽粘膜炎
blennochesia	粘液性腹泻
blennochezia	粘液性腹泻
blennocystitis	膀胱粘膜炎
blennometritis	子宫粘膜炎
blennometrorrhea	子宫淋病
blennophlogisma	粘膜炎，卡他
blennorhrhagia	淋病
blennorrhagic	淋病的，粘液溢出的
blennurethria	尿道淋病
blennuria	粘液尿
blepharadenitis	睑板腺炎
blepharedema	睑水肿
blepharelosis	倒睫，睑内翻
blepharitis	睑炎，眼睑炎
blepharoadenoma	睑腺瘤
blepharoplegia	睑麻痹
blepharosymphysis	睑粘连
brachystasis	肌肉短滞
bradspermatism	射精徐缓
bradyarthria	言语徐缓
bradyauxesis	部分性发育徐缓
bradybasia	行走徐缓
bradycardia	心动过缓
bradycinesia	运动徐缓
bradyesthesia	感觉迟钝
bradygenesis	发育徐缓
bradymenorrhea	经期延长
bradypepsia	消化徐缓
bradyphagia	慢食癖
bradyphrasia	迟语症
bradyphrenia	思想迟钝
bradypsychia	精神迟钝
bradytocia	滞产
bradyuria	排尿徐缓
brittle bone disease	脆骨症
bromidrosis	腋臭
bronchiarctia	支气管狭窄
bronchiectasia	支气管扩张
bronchiocele	细支气管扩大
bronchiocrisis	支气管危象
bronchiolectasis	细支气管扩张
bronchiolitis	细支气管炎
bronchiospasm	支气管痉挛
bronchiostenosis	支气管狭窄
bronchitis	支气管炎
broncho-alveolitis	支气管肺泡炎
bronchoadenitis	支气管淋巴结炎
bronchoaspergillosis	支气管曲菌病
bronchocephalitis	bronchocephalitis
bronchoedema	支气管水肿
bronchohemorrhagia	支气管出血
bronchophthisis	支气管痨
bronchophyma	支气管肿大
bronchoplegia	支气管麻痹
bronchopleurisy	支气管胸膜炎
bruise	挫伤
bruit	杂音
bruxism	磨牙症
bruxomania|brycomania	神经性磨牙症
bubonalgia	腹股沟痛
bubononcus	腹股沟瘤
bucardia	牛心症
buccal	颊的
buccoglossopharyngitis	颊舌咽炎
buccula	<B>小颊</B>
bulblet|clove	<B>小鳞茎</B>
bunion	小拇囊炎，拇囊炎
bunionette	小拇囊炎
buphthalmos	牛眼，水眼（眼积水）
bursa	囊，粘液囊
bursitis	滑囊炎，粘液囊炎
bursopathy	粘液囊病
capillaritis	毛细管炎
capillaropathy	毛细管病
capsulitis	囊炎
carbohemia	碳酸血症，一氧化碳血症
carcinomaofrectum	直肠癌
carditis	心脏炎
carotid	颈动脉的
carpitis	腕关节炎
castration	阉割
catabythismomania	投水狂，自溺狂
catadidymus	下身联胎，双上身联胎
catamenia|catamenial£¬ adj.	月经
cataphora	昏迷
cataphrenia	痴呆，可逆性痴呆
cataplexie|cataplexie;|cataplexis;|cataplexy|cataptosis	猝倒
catarrh	卡他, 粘膜炎
catarrhalis	卡他性咽峡炎
catatonia	紧张症
cauloplegia	阴茎麻痹
cauma	灼热，灼伤
cavernitis	海绵体炎
cavernoma	海绵状瘤
cavitas trigeminalis	三叉神经腔
celio-	腹部
celiocele	腹部疝
celiocentesis	腹腔穿刺术
celiomyalgia	腹肌痛
celiomyositis	腹肌炎
celion	石墨碳纤维
celiophyma	腹瘤
celioscope	腹腔镜
celioscopy	体腔镜检查术
celiosite	腹寄生虫
celiotomy	剖腹手术
cerebellum	<B>小脑</B>
cerebral concussion	脑震荡
cerebral palsy	脑瘫
chicken pox|varicella	水痘
chlamydia	衣原体
chlrorion	氯离子
cholera	霍乱
cholesterol	胆固醇
chondroglossus	<B>小角舌肌</B>
chronic inflammation	慢性炎症
chronic inflammatory demyelinating polyneuropathy	脱髄性多发根神经炎(CIDP)
clenbuterol	克仑特罗,双氢醇胺，一种兴奋剂。<BR>
cognition	认知
colitis	结肠炎
congenital Coagulation Disorders	腕管症候群
congenital abnormality	先天性异常
congenital absence of vagina	先天性无阴道
congenital anomaly	先天畸形
congenital cataract	先天性白内障
congenital leukemia	congenital leukemia
congenital lung cyst	先天性肺囊肿
congenital megacolon	先天性巨结肠
congenital mesoblastic nephroma	先天性中胚叶细胞肾瘤
congenital rubella	先天风疹
congenital syphilis	先天性梅毒
congenital umbilical hernia	先天性脐疝先天性脐疝
contusion	挫傷
coron-	冠状
cryptopore	下陷气孔
cryptorchid	患隐睾病的人
cryptorchidectomy	隐睾摘除术
cryptorchidism	隱睪症
cubitus valgus	手肘外翻
cyan-|cyano-, cyanot-	青紫、绀、蓝、氰
cyanosis	紫绀
cyst	囊肿
cystidiole	<B>小隔胞</B>
dacroocystitis	泪囊炎
dacryadenitis	泪腺炎
dacryocanaliculitis	泪小管炎
dacryocystalgia	泪囊痛，泪腺痛
dacryocystitis	泪囊炎
dacryocystostenosis	泪囊狭窄
dacryoma	泪管肿大
dacryosolenitis	泪管炎
dactylitis	指炎；趾炎
dartre	疱疹
dehydroepiandrosterone	去氢表雄酮，DHEA
dementia	老人痴呆症
demi-	半
demifacet	半面
demilune	半月形的，新月细胞
diencephalosis	间脑病
diphenhydramine	苯海拉明
diphtheria	白喉
diplegia	双侧瘫痪
diplococcus	双球菌
diploid	二倍体
distal convoluted tubule	遠曲小管
diverticolitis	结肠憩室炎
diverticulitis	憩室炎
dysacousia	因鼻引起的耳痛
dysaesthesia	感觉不良
dysaphia	触觉障碍
dysaptation	眼调节不良
dysarthria	构音困难
dyslalia	构音困难
dyslexia	阅读障碍
dyspareunia	性交疼痛
dyspepsia	消化不良
dysthymia	胸腺机能障碍
dysthyreosis	甲状腺机能障碍
dysthyroidism	甲状腺机能障碍
dystimbria	音色不良
dystithia	哺乳困难
dystonia	张力障碍
dystopia	异位，错位
dystrophia	营养不良，营养障碍
dystrophoneurosis	营养不良性神经官能症
dystrophy	营养不良，营养障碍
dysuresia	排尿困难
dysuria	排尿困难
dysury	排尿困难
dysvitaminosis	维生素失调症
dyszoospermia	精子生成障碍
eczema	湿疹
eczematid	湿疹样疹
edema	水肿
edemania	色情狂
edematous turbinates	鼻甲水肿
edeoptosis	生殖器脱垂
ejaculatory duct	射精管
electromyography	肌电图
elytratresia	阴道闭锁
elytritis	阴道炎
elytrocele	阴道疝
elytroclasia	阴道破裂
elytroptosis	阴道脱垂
emaciation	消瘦
embolalia|embololalia	插语症
embolism	栓塞
emerods	痔
emesia	呕吐
emission	遗精
emphysema	气肿，肺气肿
encephalitis	脑炎
encopresis	大便失禁
endemia	地方病
endomyocarditis	心肌心内膜炎
enterosite	肠寄生物
enterospasm	肠痉挛
enterostomy	肠造口术
enterotoxemia	肠毒血病
enterotoxigenic	产肠毒素的
enterotoxin	肠毒素
enterotyphus	伤寒
enteroviruses	肠病毒
epidemic enciphalitits B	流行性乙型脑炎<BR>是由嗜神经的乙脑病毒所致的中枢神经系统性传染病。经蚊等吸血昆虫传播，流行于夏秋季，多发生于儿童
epididymis	附睪
epilepsy	癫痫
epispadia	尿道上裂
epistasy	上位
epistaxis	流鼻血
erysipelas	丹毒
esophagoscope	食管镜，食道镜
esophagotome	食管刀
extensor	伸肌
extracellular fluid	细胞外液
exzema	湿疹
facial edema	颜面浮肿<BR>面部虚浮作肿的表现，按之应而起为气肿，按之凹陷为水肿。
fallopian tube	输卵管
feminilism	男子女生
feminism	男子女征
feminization	女性化（指男子）
femoral	大腿的
femoral testis	股环区隐睾
fertilization	受精
feto-fetal transfusion syndrome	胎儿-胎儿输血综合征FFTS
fetor	恶臭
fetus	胎，胎儿
fever|\|febricity\|febrility\|febris	发热，热
fever of unknown	发热原因不明，发热待查|FOU
fever-blister	发热性疱疹
feveret	<BR>流行性感冒；短暂热
fexism	呆小病；克汀病
fiagellate	鞭毛虫
fiagellosis	鞭毛虫病
fiariasis	丝虫病，夜现幼丝虫病
fiascicular	束的
fiber	纤维
fiber binding cell	纤维结合细胞FBC
fibrcystoma	纤维囊瘤
fibrillary	原纤维的，纤丝的
fibrillation	纤维性颤动
fibrin	纤维蛋白FIB
fibrinemia	纤维素血汅
fibrinogen	纤维蛋白原Fb,纤维蛋白原FBG
fibrinogen related antigen	纤维蛋白原相关抗原FRAg
fibrinogen-fibrin related antigen	纤维蛋白原-纤维蛋白相关抗原FR-Ag
fibrinoid	纤维素样的
fibrinolytic	溶解纤维蛋白的
fibrinosis	纤维素过多症
fibroangioma	纤维血管瘤
fibroblast chemotactic factor	成纤维细胞集落生成细胞FCF
fibroblast growth inhibitory factor	成纤维细胞生长抑制因子FGIF
fibroblast pneumocyte factor	肺成纤维细胞因子
focus	病灶
follicle|saccule	<B>小囊</B>
forgettery	健忘症
fragilis	脆弱类杆菌
fulmination	暴发
furcasternum|sternellum	<B>小腹片</B>
galactacrasia	乳液异常
galactangioleucitis	乳房淋巴管炎
galactapostema	乳房脓肿
galactemia	乳血症
galacthidrosis	乳汗症
galactidrosis	乳汗症
galactoma	乳腺囊肿；乳性鞘膜积液
galactometastasis	异位泌乳
galactophlebitis	授乳期静脉炎，股白肿
galactophlysis	乳性疱疹
galactophoritis	乳管炎
galactophthisis	授乳期痨
gangrene	坏疽
gangrenous abscess	坏疽性脓肿
gangrenous angina|malignant angina	坏疽性咽峡炎
gangrenous granuloma	坏死性肉芽肿
gaphospasm	书写痉挛
gastradenitis	胃腺炎
gastralgia	胃痛
gastralgokenosis	胃空痛
