##name	The Knighthood, Chivalry & Tournaments Arms and Armour Glossary
##sourceLang	English
##targetLang	English
##bgl_sourceCharset	cp1252
##bgl_targetCharset	cp1252
##bgl_defaultEncoding	cp1252
##bgl_sourceEncoding	cp1252
##bgl_targetEncoding	cp1252
##sourceCharset	UTF-8
##targetCharset	UTF-8
##utf8Encoding	
##spellingAlternatives	
##caseSensitive	
##author	Brian R. Price
##copyright	<a href=http://www.chronique.com/Library/Glossaries/glossary-AA/armsindx.htm></a>
##email	editor@chronique.com
##description	This glossary contains technical terms for elements of European Arms and Armour from the 9th - 16th centuries as part of the Knighthood,Chivalry & Tournaments Resource Library medieval content.
##browsingEnabled	
##bgl_creationTime	2000/07/26, 13:38
##bgl_middleUpdated	2000/08/18, 11:06
8EAF66FD.bmp	File: 8EAF66FD.bmp
Anneal	The process of softening metal. For ferrous metals, that is those containing <A href="bword://iron">iron</A> , the process involves heating the <A href="bword://steel">steel</A> up to its critcal temperature and then slowly cooling it. For non-ferrous metals such as brass, <A href="bword://bronze">bronze</A> , silver, gold, aluminum and the like, the process is exactly opposite. The metal is heated to the critical temperature and then quickly quenched in water, snow, urine, or oil. What annealing actually does on a molecular level is to allow the metal crystals to realign, moving them into their more relaxed state. When the metal is worked, the crystals are moved out of alignment, contributing to both hardness and brittleness. Practically, in the production of arms and armour the metal must be annealed as it is worked, otherwise the metal might stress enough that it will crack.
Anoint	The holy element of a <A href="bword://Coronation">coronation</A> ceremony where holy oils were applied to the heir's body (usually the head) to seal the divine nature of the kingship.<BR>- <A href="http://www.chronique.com/Library/Knights/coronation.htm#anoint">15th century coronation ceremony</A>
Antioch, Battle of|Antioch|Battle of Antioch	28 June 1098. The most famous battle of the first <A href="bword://Crusade">crusade</A> , the beseiged <A href="bword://Crusader">crusaders</A> , inside of Antioch, sallied forth arranged into six divisions, defeating their <A href="bword://Saracen">Saracen</A> attackers in a brutal engagement, were the heavy cavalry of the knights, using cohesion in a frontal charge, shattered the bulk of Kerbogha’s army. Present at the battle was Godrey de Bouillon, one of the <A href="bword://Nine Worthies">nine worthies</A> .
Anueal	See <A href="bword://Anneal">Anneal</A>
Appatis	An agreement between the local citizenry of a defeated region and the occupying soldiery. Essentially a payment system that under the laws of war forbade theft and mistreatment of the locals so long as the appatisized country paid the ransom.
Apprentice	The first rung on the <A href="bword://Guild">guild</A> structure ladder. An apprentice served his master for numerous years, generally seven or more, to work of the debt of his training. Following a successful apprenticeship, the apprentice became a <A href="bword://Journeyman">journeyman</A> , eventually working to try to become a <A href="bword://Master">Master</A> of his craft.
Arbalest	(Fr: arbalète, Ger. Armbrust, Crossbow) The correct term for a crossbow, introduced early in the 14th century. The crossbow consisted of a bow mounted on a stock that could be cranked or pulled into place using more leverage than could be used on a conventional longbow. The result was a very high-powered, lower trajectoried weapon of great destructive potential. It fired a <A href="bword://Bolts, crossbow">bolt</A> , a shorter version of an arrow. However, the firing time on a crossbow was slow compared to the longbow, and for that reason and owing to the vastly higher expense during the period, the longbow remained the favored missile weapon of the 14th and 15th century in England and in France. From time to time the crossbow was banned by various laws, but it remained a weapon of great popularity during the late 14th century in the low countries, the Swiss states, in Germany and in Italy.
Arbalestier	A crossbowman or wielder of a <A href="bword://arbalest">arbalest</A> . During the 14th century they generally wore a <A href="bword://mail">mail</A> hauberk to defend the body, a <A href="bword://bascinet">bascinet</A> to defend the head, sometimes with a <A href="bword://Gorge, gorget, collar">collarette</A> of <A href="bword://iron">iron</A> to defend the throat. Almost always a footman, the crossbowman sometimes wore a <A href="bword://surcoat">surcoat</A> bearing the livery of affiliation. During the 15th century the hauberk was generally replaced with a <A href="bword://brigandine">brigandine</A> and the use of a <A href="bword://pavaise">pavaise</A> , a head-to-tow shield, was often brought out as a semi-portable defense that the man could hide behind as he reloaded so that he would not be cut down by arrows, other crossbow bolts, or by charging horsemen.
Arch-Duke	Title for the <A href="bword://Duke">dukes</A> of Austria, Lorraine, and Brabant, There is an informal <A href="bword://Society for Creative Anachronism (SCA)">SCA</A> meaning for this term usually construed to mean a ‘duke’ who was reigned more than five times.
Archer	A man wielding a bow, an early form of artillery used with great effect during the <A href="bword://Hundred Years War">Hundred Years War</A> by Edward III. Most archers of the 14th century were armed with a padded <A href="bword://jupon">jupon</A> , <A href="bword://mail">mail</A> shirt, or light <A href="bword://brigandine">brigandine</A> . Some also carried light <A href="bword://sword">swords</A> and <A href="bword://helmet">helmets</A> such as the <A href="bword://chapel de fer">chapel de fer</A> , but the majority were probably barely able to field more than themselves, a knife, and their bow / quiver of arrows. Gradually replaced during the 15th century by the <A href="bword://Arbalestier">Arbalestier</A> (crossbowman) and in the 16th century by the rifleman and cannon, the use of archers was a first step towards combined arms in an era dominated by heavy cavalary. Masses archers could destroy a mounted unit of cavalry or infantry if they could get in enough volleys before being crushed underhoof.
Argent	<A href="bword://Heraldry and Heralds">Heraldic</A> for silver or white, a <A href="bword://Metal">metal</A> , along with gold (<A href="bword://Or">or</A> ).
Arm Harness|Harness	All of the elements used in the defense of the arm. Under the armour might be an <A href="bword://aketon">aketon</A> or gambeson. Prior to the 14th century, the arm was defended by a <A href="bword://mail">mail</A> sleeve over an aketon. The early 14th century saw the enhancement of a <A href="bword://couter">couter</A> added to protect the elbow point. During the middle of the 14th century this couter was attached by <A href="bword://rivets">rivets</A> and <A href="bword://lames">lames</A> to the <A href="bword://vambrace">vambrace</A> which defended the lower arm and the <A href="bword://rerebrace">rerebrace</A> that defended the upper arm. Generally the resulting &quotarm harness," in one piece, was laced to the gambeson by a point from the top edge of the rerebrace at the outside of the arm. Over the rerebrace was then laid the <A href="bword://spaulder">spaulder</A> , a defense that covered the shoulder and uppermost arm. This piece was also laced to the gambeson by a point along the top edge. This defense remained more or less constant during the 15th century, except that the <A href="bword://wing">wing</A> was expanded in size to cover more of the inside of the elbow and the spaulder was sometimes expanded to become more cumbersome but more protective <A href="bword://pauldron">pauldron</A> . During this period reinforces were sometimes fitted to the couter to enhance the protection for the joust. The 16th century saw an explosion of this kind of defense, but it was used only in the joust. Also during the 16th century, the size on the couter wing was reduced again and there was a brief flirtation with articulation on the inside of the elbow joint. Major Developments during the 14th century<BR>- 1300 three-piece <A href="bword://vambrace">vambrace</A> , <A href="bword://couter">couter</A> , and <A href="bword://rerebrace">rerebrace</A> dominate early experimentation with arm defenses. German and Italians use <A href="bword://splinted defense">splinted defenses</A> frequently, and examples in both countries often retain the three piece model even after the splinted defenses have been supplanted by plate. Italian, English and French development followed the following points, though there too the simpler three-piece model is sometimes found for the duration of the period.<BR>- 1320 Earliest known defense known from the effigy of Don Alvéro de Cabrera in the Monastery of Santa Maria de Belpuig, Bellaguer, Spain. A splinted defense, three part construction.<BR>- 1325-1330 <A href="bword://Vambrace">Vambrace</A> begins to be constructed in two parts, hinged and secured with <A href="bword://buckles">buckles</A> .<BR>- 1330s on small plates defended the shoulder points, as found at Wisby and shown on contemporary effigies. These were often attached to the <A href="bword://brigandine">brigandine</A> defenses or to the <A href="bword://gambeson">gambeson</A> itself.<BR>- 1330s Laminated spaulder shown on Ifield, Sussex (England), reinforced with disks bearing a lion mask, the same being attached to the <a href="bword://couter">couters</A> .<BR>- 1335 <a href="bword://Lames">Lames</A> and <a href="bword://couter">couter</A> articulated in English examples <BR>- 1340 Fully articulated arm harness in plate appears in England (see Clehonger, Herefordshire) <BR>- <a href="bword://Rerebrace">Rerebrace</A> fully enclosed<BR>- <a href="bword://Vambrace">Vambrace</A> fully enclosed <BR>- <a href="bword://Spaulder">Spaulder</A> formed in lames extends down the arm, permanently attached to the <a href="bword://rerebrace">rerebrace</A> <BR>- Couter often formed of smaller plates, rather than the pointed variety. Often rounded in shape. <BR>- 1350 <a href="bword://besagews">besagews</A> disappear completely (<a href="bword://Arm Harness-Cont.">More...</A> )<BR>
Arm Harness-Cont.	- 1360 <a href="bword://Couter">Couter</A> is pointed in shape and is generally articulated with two or three <a href="bword://lames">lames</A> , but sometimes no lames are present, generally attributed to Italian workshops as opposed to the German method of attaching the couter via internal leather straps.<BR>- 1360 Disc-shaped couter <a href="bword://wing">wings</A> give way to heart-shaped wings.<BR>- 1360 Tulip-shaped <a href="bword://vambrace">vambraces</A> formed in Italian examples, bulging to match the form of the forearm muscle and flared to accommodate the wrist.<BR>- ~1360s developed the sliding <a href="bword://vambrace">vambrace</A> that could turn in the articulation to accommodate a greater range of arm movement and a reinforce was sometimes added to the vambrace just ahead of the <a href="bword://couter">couter</A> <BR>- ~1395 development of the <a href="bword://pauldron">pauldron</A> , where the <a href="bword://spaulder">spaulder</A> was enlarged to cover more of the armpit and part of the back and chest.<BR><BR>
Arm, defense of|defense of Arm	(see <A href="bword://Arm Harness">Arm Harness</A> )
Arma Patrina	(Latin): <A href="bword://Squire">Squires</A> who had either grown too old to qualify for <A href="bword://Knighthood">knighthood</A> or who had forgone the expense of knighthood but who were allowed to carry a <A href="bword://Lance (weapon used in the joust)">lance</A> and <A href="bword://Shield (construction of)">shield</A> even though these were generally restricted by the customs of war to the <A href="bword://Chivalry, the">chivalry</A> .
Armbrust	(Ger. for crossbow, see <A href="bword://Arbalest">Arbalest</A> )
Armed at all points	Ready for tourney or battle.
Armed to all rights	Completely armed, fully equipped, ready for battle.
Armet (à rondel)|Armet|a rondel|rondel|à rondel	The dominant helmet during much of the 15th century, the Armet gradually evolved into the first truly international style of helmet, the close helmet. Armets were built of a snug-fitting bowl that came to just above the ears, fitted with cheek plates that attached by hinges to this bowl. Usually the chin pieces clasp in the front and secure in the back along a strip of <A href="bword://steel">steel</A> that extends from the shallow skull bowl. The bowl itself is often reinforced with an additional layer of steel across the brow, and a <A href="bword://visor">visor</A> fills in around the nose and eyes to make an exceptionally functional closed helmet. For some unknown reason, a disc of metal was sometimes attached to the back of these helmets; the purpose of this <A href="bword://rondel">rondel</A> is unknown. The armet succeeded the <A href="bword://bascinet">bascinet</A> as the most common helmet in Europe, taking elements from the <A href="bword://great bascinet">great bascinet</A> . They were exceedingly popular in Italy, France and England, while the Sallet enjoyed great popularity in those regions and also in the German lands as well.
Armiger	The Norman predecessor of what came to be known as <A href="bword://Squire">squire</A> , young men who were in training to be <A href="bword://Knight">knights</A> , a term popular during the 13th century. See also <A href="http://www.chronique.com/Chronique/chrniq08.htm">Chronique: The Journal of Chivalry #8</A> .
Arming Cap	A small quilted cap worn under the <A href="bword://mail">mail</A> coif that offered protection against blows and the friction of mail against the head. They seem to have fallen out of use by the beginning of the 14th century.
Arming Coat	(See <A href="bword://Aketon">Aketon</A> )
Arming Nail	A word for <A href="bword://rivets">rivet</A> used in the making or repair of armour.
Arming Points	<A href="bword://Leather">Leather</A> discs attached to armour so that it could be laced to the <A href="bword://gambeson">gambeson</A> , hauberk, or another piece of armour. Generally these pieces of leather were relatively thin and flexible and featured two holes to allow a lacing to pass through and be tied off.
Arming Squire	The <A href="bword://Squire">squire</A> whose duties included accompanying his <A href="bword://Knight">knight</A> to war, caring for his gear, and helping him to put on his armour. Generally a five year <A href="bword://Apprentice">apprenticeship</A> from age 13 to 18. Sometimes the arming squires would accompany their knight as part of his <A href="bword://Lance (unit organization)">lance</A> , or household unit. These duties are distinguished from the squire of the table, whose duties were generally held to dressing the knight and serving at table, functions for younger squires and sometimes by <A href="bword://Page">pages</A> . There is not always a clear distinction between the two. See also <A href="http://www.chronique.com/Chronique/chrniq08.htm">Chronique: The Journal of Chivalry #8</A> .
Armorica	Ancient name ‘on the sea’ in the Breton language, often confused with Amonica in Northern Wales. Geoffrey of Monmouth made this error, placing the events of King Arthur on the continent rather than in Wales, where they make more sense.
Armory	A place for storing weapons and <A href="bword://Armour (Armor)">armour</A> . Sometimes this can mean a royal storehouse, as in the <A href="bword://Tower of London">Royal Armouries in the Tower of London</A> or in <A href="bword://Gratz Armoury">Gratz</A> , Austria, or more generally any storehouse in a <A href="bword://Castle">castle</A> or stronghold. It can also mean a workshop in which arms are made or repaired, and lastly, the correct term for all things relating to a <A href="bword://Heraldry and Heralds">herald</A> . In modern usage armories repair and build firearms.
Armour (Armor)|Armor|Armour	The defense of the knight against the weapons of his opponents, consisting of his complete <A href="bword://harness">harness</A> . Often this was used only to denote the &quothard" bits of the harness, the hardened <A href="bword://leather">leather</A> or plate defenses, rather than the softer arming garments, though sometimes layered cloth was also used as the sole defense, as in a <A href="bword://jupon">jupon</A> . I use the English spelling with the "-our" rather than the Americanized version to denote the difference between modern armored combat vehicles (e.g. tanks) and armour that is meant for the individual medieval soldier.
Armour, as insurance|Armour as insurance	Killing knights who were opponents was not necessarily the rule in medieval conflicts. In war, a knight wearing an expensive <a href="bword://harness">harness</A> might well be captured rather than killed both because knights tended to see themselves as a more or less homogeneous, almost brotherly class, and also because a rich suit of armour indicated that the knight had money-it was more in the financial interest of the capturing knight to take him alive and demand a ransom than to slay him outright and lose the ransom. Fine armour and horse both contributed to communicating this intent on the battlefield, though it was not always effective, as at Agincourt when more than 1,500 knights were slain outright following the battle. <BR><BR>
Armour, buying|buying Armour	During the high middle ages, armour could be purchased from guild members in major cities, retrieved from less fortunate men-at-arms from battlegrounds, or imported from armouring centers, especially in Italy and Germany, both very high quality production centers during the period. Modern collectors and re-enactors have two main options. They can purchase real pieces from auction houses such as Sotheby's or Christies, or they can order reproduction pieces from the thriving artists working with tournament societies all over the world. If you are buying armour to use in a tournament re-enactment, be sure that you tell the <a href="bword://armourer">armourer</A> what use you intend to put the armour to so that appropriate safety standards can be met. Generally reproduction armour can be made in level of authenticity, detail, and technique according to both the skill of the artisan and the desire and/or pocketbook of the customer. <BR>
Armour, collections|Armour collection|Armour collections	Around the world there are several well noted museums where the bulk of the surviving armour pieces might be viewed. <BR>- Chicago: Warren C. Harding collection at the Art Institute <BR>- New York: Metropolitan Museum of Art <BR><a href="http://www.metmuseum.org/">(http://www.metmuseum.org/)</A> <BR>- Philadelphia: Kienbusch Collection at the Philadelphia Museum of Art <a href="http://libertynet.org/~pma/html/armor.html">(http://libertynet.org/~pma/html/armor.html)</A> <BR>- Worcester, MA: The Higgens Armoury<BR>- Churburg Castle, collection (wonderful!)<BR>- Gratz, Austria: The Gratz Armoury Leeds: The Royal Armouries (formerly in the Tower of London)<BR><a href="http://www.leeds.gov.uk/tourinfo/attract/museums/armour.html">(http://www.leeds.gov.uk/tourinfo/attract/museums/armour.html)</A> <BR>- London: The Wallace Collection <BR><a href="http://www.demon.co.uk/heritage/wallace/">(http://www.demon.co.uk/heritage/wallace/)</A> <BR>- Madrid: The Real Ameria<BR>- Paris: The Musée de L'Armé<BR>- Venice: The Bargello Collection<BR><a href="http://www.thais.it/scultura/fmndb.htm">(http://www.thais.it/scultura/fmndb.htm)</A> <BR>- Vienna: The Waffensamlung<BR>
Armour, decoration of|Armour decoration|decoration of Armour	Medieval armour, even armour meant for war, was often decorated when the knight was wealthy enough to pay the enormous costs associated with such embellishment. During the 14th century, plate armour was rarely decorated. <a href="bword://Leather">Leather</A> armour was often tooled; some <a href="bword://splinted defense">splinted</A> armour might have been splinted with <a href="bword://latten">latten</A> or brass.Part of the reason for this decoration was to display status and wealth, but another part was to offer <a href="bword://armour, as insurance">insurance</A> ; a rich armour could be ransomed or led an opponent to believe that the knight had money to offer in exchange for his freedom should he be captured. See also <a href="bword://Transitional Period">Transitional Period</A> for notes on 14th century stylistic elements.<BR><BR>Major Developments during the 14th century <BR><BR>- <a href="bword://Engraving">Engraving</A> <BR>- Adding brass, bronze or <a href="bword://latten">latten</A> trim to the edges of pieces. Sometimes this trim was further embellished by the engraving of mottoes or simple patterns or, seldom, embossed<BR>- Use of colored <a href="bword://leather">leather</A> for strapping<BR>- Use of heraldic color schemes coordinated with strapping to create a rich variety of colors and textures in a single combatants.
Armour, techniques required for building|armor building|armour building|techniques required for building armor|techniques required for building armour	A mixture of blacksmithing, silversmithing, and engineering, the armourer's chief tools would be of course the <A href="bword://hammer (armourer's tool)">hammer</A> and <A href="bword://stake">stake</A> . Flat sheets of <A href="bword://iron">iron</A> , generally purchased from a specialist preparing sheets for an armoury, would be cut into rough shapes. These shapes would be <A href="bword://dishing">dished</A> , <A href="bword://raising">raised</A> , <A href="bword://fluting">fluted</A> and <A href="bword://flaring">flared</A> until they were generally in shape. Then they would be <A href="bword://planishing">planished</A> and <A href="bword://bouging">bouged</A> to smooth them out. Finally they would be heat-treated, sanded and <A href="bword://polish, finish appropriate for the 14th century">polished</A> . There is some evidence that forge-welding was being done during the 14th century; work done by the Swiss Institute of Arms and Armour in Granscay, Switzerland has published some excellent research on this. A modern student of armour who wants to get started should invest first in research books, to begin to train his eye; next in basic hammers, stakes and vices; then later in finish and welding equipment. See also <A href="http://www.chronique.com/Library/Glossaries/glossary-AA/www.chronique.com/Chronique/chrniq06.htm">Chronique: The Journal of Chivalry #6</A> .
Armour, weight of during the 14th century|Armor weight|Armour weight|weight of Armor|weight of Armour|weight of Armour during the 14th century	The weight of the whole Churburg <a href="bword://harness">harness</A> is approximately 28 pounds, including hauberk, but to this you must add another 6-12 pounds for the <a href="bword://leg harness">leg harness</A> . Note that a full harness during the 15th century only averaged 56 lbs and that a modern infantryman's harness weighs approximately 55 lbs. And most of that is on the back, not distributed around the body. (See Malcom Vale, War and Chivalry) It is a complete myth that men had to be lifted into the saddle with a crane! <BR><BR><BR>
Armour,collections|Armour collection|Armour collections	Around the world there are several well noted museums where the bulk of the surviving armour pieces might be viewed. <BR>- Chicago: Warren C. Harding collection at the Art Institute <BR>- New York: Metropolitan Museum of Art <BR><a href="http://www.metmuseum.org/">(http://www.metmuseum.org/)</A> <BR>- Philadelphia: Kienbusch Collection at the Philadelphia Museum of Art <a href="http://libertynet.org/~pma/html/armor.html">(http://libertynet.org/~pma/html/armor.html)</A> <BR>- Worcester, MA: The Higgens Armoury<BR>- Churburg Castle, collection (wonderful!)<BR>- Gratz, Austria: The Gratz Armoury Leeds: The Royal Armouries (formerly in the Tower of London)<BR><a href="http://www.leeds.gov.uk/tourinfo/attract/museums/armour.html">(http://www.leeds.gov.uk/tourinfo/attract/museums/armour.html)</A> <BR>- London: The Wallace Collection <BR><a href="http://www.demon.co.uk/heritage/wallace/">(http://www.demon.co.uk/heritage/wallace/)</A> <BR>- Madrid: The Real Ameria<BR>- Paris: The Musée de L'Armé<BR>- Venice: The Bargello Collection<BR><a href="http://www.thais.it/scultura/fmndb.htm">(http://www.thais.it/scultura/fmndb.htm)</A> <BR>- Vienna: The Waffensamlung<BR>
Armourer (Armorer)|Armorer|Armourer	The artist/craftsman responsible for creating armour. In the 14th and 15th centuries armouring was a highly sought after family business, where carefully guarded techniques made for a good deal of secrecy and national jealousy. Families such as the <A href="bword://Missiglia, armourer family">Missiglian</A> and the Negroli and the Seusenhofers kept a huge industry alive for more than two centuries. Modern schools of armouring have produced similar stylistic families, with the <A href="bword://Valerius School">&quotValerius School"</A> being the most prolific across the U.S.. We use the English spelling "-our" to distinguish from the kind of armorer who works on firearms who is a machinist-engineer/artist rather than a silver-/blacksmith / artist. See also <A href="http://www.chronique.com/Library/Glossaries/glossary-AA/www.chronique.com/Chronique/chrniq06.htm">Chronique: The Journal of Chivalry #6</A> .
